grossprofit_margin_x,roe_x,roa_x,longdebt_to_workingcapital_x,q_sales_yoy_x,q_op_yoy_x,equity_yoy_x,turnover_rate_x,bp_x,ep_x,sp_x,grossprofit_margin_y,roe_y,roa_y,longdebt_to_workingcapital_y,q_sales_yoy_y,q_op_yoy_y,equity_yoy_y,turnover_rate_y,bp_y,ep_y,sp_y,code,shouyi,score
0.40360416175985986,-0.8203895671734374,-0.03263749867438789,3.99567736899515,-0.23498980494235955,0.32862495844204886,-0.17453854538906427,-1.0987123129345902,0.6185482675326467,-0.3131387630133819,0.9388115142951868,0.4323361400221402,-0.7948948228790079,-0.7868608137894695,8.670662447522343,-0.4055394316603748,-0.48645322040322425,-0.1478720343498771,-0.7327787051436465,0.46806503853863785,-0.2595726636570487,0.8344837385163084,000597.csv,-0.09347826086956536,1.2046186681101776
-0.3910842661125862,5.615200770597279,0.02109566583047007,-0.04664402626844325,-0.2630483571607751,0.006211827018838221,1.8870692790627126,-0.9678317945333806,-0.28980413271691574,0.2472803916512897,-0.24704497587893648,-0.41375924459323166,9.911240919037594,0.17992908079210015,-0.036692986002331396,-0.4802889933896434,-0.06805433794308147,-4.679641838671252,-0.7547030849384602,-0.09130891398881628,0.33183020804192326,-0.25243499027416433,600651.csv,0.06539509536784735,1.199066522753525
0.4502118179056352,6.941973948836968,0.04077770396199409,-0.09958082558255023,-0.07027777820087107,0.0063744998909103885,5.388562165508679,4.465223720854908,-1.3140143299444673,-0.07697754634515559,-0.4728371031451232,0.5808414260526896,4.918824821069612,0.5418859872792345,-0.1063589243578363,-0.2339935975480134,0.6873580327363166,-0.5726007656037897,1.499783101537583,-1.256934485054879,-0.030056215035893896,-0.4274926547319448,300461.csv,-0.06184538653366575,1.1439262247771953
-0.848523029938865,-0.9838967240058896,-0.05804916601567529,-0.1085193014349057,-0.12169613542849265,0.06797707758487714,-0.27780456739046067,3.1778013976539325,2.5278318206206922,-0.4967011343197232,4.6606092970555535,-0.8838615624255443,-1.046917022976601,-1.0582946039690146,-0.13324889166524476,-0.09945057598804567,0.029737295467662867,-0.23230099744051216,1.8466349762649958,3.066711476208345,-0.467897213778774,5.497511252547104,000521.csv,-0.6361185983827494,1.1112444495871752
-0.7555286331877615,0.5265349271663101,0.044755202402132,-0.12127307824578452,-0.34547629645871236,-0.031810865319676127,-0.11442597572141956,0.22893517330157853,1.4238718711095455,2.5609816849734517,2.5499329567138407,-0.8931376620936392,0.5821337956301639,-0.007729406075829078,-0.16513283304831664,-0.37780249855321896,-0.18197628913976735,-0.08277710790861911,-0.04084337131483087,1.613702741265116,3.005571448898757,2.8458677967826977,600985.csv,-0.03185840707964597,1.0934060050459795
-0.581336729545417,-0.7446008421180518,-0.03479130369159547,-0.0967404122506527,-0.30926696589322233,-0.09240423519255876,-0.23786733249809783,-0.7697600773137464,3.1595740474548997,2.9865204088150734,0.9004726127788324,-0.47985659289292254,-0.6737511470538363,-0.6883547937143223,-0.11338492926428692,-0.6955521144523158,-0.4179287733057728,-0.15660084515167885,-0.5396226804828674,3.04150193645958,3.1356320462577716,0.8718370056165912,000726.csv,-0.009077155824508262,1.0787715513908873
-1.252312454767625,-0.12747775135772138,0.035778706357746465,-0.12217174009090463,-0.1448480166366753,-0.027682154440226387,-0.1540424185044091,-0.827130357584293,1.5182705679740574,1.2891100610339485,6.568575528360555,-1.2776833749813146,-0.09919621535768262,-0.14077278150759884,-0.16691516517532065,-0.08218648510568592,-0.1716916007691697,-0.14741223980889379,-0.5824779481477708,1.3968830728235349,1.3003021539128767,6.358872018807147,002462.csv,-0.020999275887038316,1.0735211376834983
-1.3017699213851646,-0.45036929872910375,0.0016029224593008377,0.5932152431067926,0.15292614867700957,-0.0820364203480337,-0.22109211753725078,-0.9320875756289184,2.4953774840681744,1.5813919381115729,1.1416406252159192,-1.262551137945208,-0.31995553137136024,-0.35230466926529996,1.3683013480846624,-0.14674351993026288,-0.060504050337542276,-0.16172577338929425,-0.6460336135562273,2.482253854721028,1.7164419656220822,1.1524910019760966,600575.csv,-0.008810572687224677,1.0058610208843173
-1.1427162551519408,-0.23683871257505706,-0.009439656640176658,2.4976160969463868,-0.10659210408536694,-0.05570523525307738,-0.049397820067473265,0.10010254970225378,1.6572768191446114,0.5952704720059618,3.2114820870760528,-1.1702285979693958,-0.2680694852040989,-0.5472682661846736,0.1868820671850422,-0.23137256003264137,-0.1406970936580099,-0.14633803671754714,-0.5556847955938586,1.6351516731700926,0.697142160530645,3.389754592633715,002060.csv,0.15136476426799014,0.9786184941222817
-0.21165666416165124,-0.1148702203904903,0.028971020403035654,-0.11478586305132367,-0.4167094198932014,-0.08382366927725729,-0.29306708162865963,-0.754152446848615,0.7891017123476055,5.443570107715185,1.28901109405728,-0.2429255508534832,-0.2762133471839738,-0.31996637796540084,-0.15981166756769594,-1.2143556618864946,-0.3029057833013296,-0.21679426464636264,-0.5722661758175056,0.6558743032468969,5.434837103918161,1.1869096705861584,002611.csv,-0.1359223300970873,0.9650069144739433
0.08798212912343943,2.777589246638061,0.4697692630887322,-0.11755005060171547,-0.04236555804122736,5.716878568985421,0.48594337059370313,6.938195516765532,-0.7339961740784937,-0.4446605240240879,-0.5709135534110361,-0.016791505178089482,0.04955107567644214,0.37682062428175206,-0.17043677792867643,-0.10185378885976966,-0.12493665609654929,-0.18218015448360253,3.4174463831023294,-0.5083970821903216,-0.4704505001943991,-0.512800771039039,002553.csv,0.09652173913043473,0.9427868723686421
2.1489032059521427,5.5471870883584975,0.6101036262195646,-0.12218377574061608,1.6327128133144413,0.7130435091919006,1.586281046613162,1.185809322475961,-0.9781259528424923,-0.7022837338262405,-0.647283392158916,1.9884189865601376,5.080319891173577,5.037315154194891,-0.1593467113606514,5.245760257478326,11.386525481769365,0.1487035395586922,0.4582896209784072,-1.0176256065576295,-0.7722303723435588,-0.665910158298475,002030.csv,-0.1301347354584292,0.9235022649527763
-1.1517737923102618,0.04395596194622224,0.0014817276432200304,-0.11916683954628424,-0.06506108164239255,-0.01961098700432805,-0.10521288164920362,2.0420349741674793,1.5129774225296777,1.1031135269136694,2.1020237578949166,-1.2271896046757547,-0.23095972585258118,-0.5407915706751457,-0.1634452142227476,-0.21595819317339157,-0.11533598146845116,-0.09672717714236198,-0.526847698986814,2.0936725403848517,1.7209477687309345,2.880593362204182,000928.csv,0.3353115727002967,0.9173268335410018
-0.6861335390448936,-0.4553214029230636,-0.007377036294115588,1.7677622627955507,-0.2015041521600561,0.11484535807869745,0.11907334633786854,-0.4076448887645173,1.5270878541955535,-0.21957095942949392,0.34891563025626454,-0.7827205619676257,-0.38935237234516573,-0.49629817873294624,4.290155035553511,-0.325420432950251,-0.1961758189202787,-0.006992767886929695,-0.5790934523242102,1.7386342299719317,-0.281210046594647,0.43809646820207215,000050.csv,-0.06214285714285709,0.916394858343135
-0.08748003887647449,-0.01925712975348752,0.06525790257397467,-0.11338571580156062,-0.34356819255111043,-0.0447088915702031,-0.13038676588734913,-0.9092674308513374,2.738563375217469,1.975263009634509,0.3202899393722946,-0.20382617417272075,-0.03145996650919952,0.1474853549141389,-0.1400424184681731,-0.4204455410177791,-0.13296203136072418,-0.13209735790596444,-0.6673195092074182,2.756320892606718,2.1457507800017384,0.33758545254226885,601000.csv,0.10545454545454547,0.9067686313081949
-0.9744007048854825,1.1517281136501307,0.028134199053906215,2.5017924673962533,-0.03489476906330485,-0.03934274160704769,0.09835736624032394,0.10092296015805492,-0.538619445623157,0.1924545153089046,0.6002993944311018,-1.163975109212352,0.23555728104340118,-0.39024605528506995,5.464488039445767,-0.17365498095889445,0.01926634362087309,0.015382550611874142,-0.26257553537042744,-0.046162468701810004,0.8629694804493806,1.4162104219993712,601919.csv,0.0066568047337278,0.9013402629933656
-0.29037439411137655,1.0178378891467714,0.002882970564382948,-0.09991381189123313,0.11481491471488246,-0.044229141139063344,0.07421499456076662,-0.6218179440136513,1.204909885908857,3.735787903710632,0.3238971618287864,0.04785345528582865,0.24515291817475546,-0.6415569031373374,-0.11697542441868632,0.595645716371984,0.2147961796228146,0.05028079437302361,-0.5337610781269947,1.3380763357258603,4.343848149905001,0.3061877816495589,000517.csv,-0.017605633802816996,0.8943463377893819
-1.205737935952917,0.2830445093589506,0.01227037474709963,-0.08978781860068323,-0.056387806904674924,-0.031105134137829196,-0.0624161722646687,-0.8557800092265672,1.8232243575352103,2.1144876878105134,1.9805055250722288,-0.9730984633389412,0.18063841692270646,-0.3691591396726532,-0.09957400785503838,-0.23214744442070098,-0.07071545742931833,-0.051010809709203006,-0.7420744779193159,1.6988151890423755,2.181565946270221,1.9319081456341205,000065.csv,0.21035940803382674,0.8780577024112436
1.3161675991262363,0.002584759759002027,0.03036302943344956,2.2983578922071866,-0.13521986321036136,-0.04643953523236277,-0.014680370575472928,-0.37297367488367233,-0.46243169120533834,-0.15964025504994958,-0.375065785252175,1.267130303062557,-0.0381818843338582,-0.19106507524321292,8.78867522111035,-0.1263001414895204,-0.12829088745245312,-0.13497431177683553,0.28630954552914917,-0.5610477947307909,-0.253085059200318,-0.43041664702261884,600196.csv,-0.3312390047750691,0.8685308477350685
-1.3775881348665249,-1.484330377294055,-0.06681097410014625,-0.10139820868897619,-0.3326114763087149,0.006603269319424515,-0.3639344833079651,-0.8736317649842841,3.4136516877429384,0.7410484889435758,1.0801483163985375,-1.3877469693888098,-1.1217033306086388,-1.037117315861116,-0.12247740620204654,-0.5424832854948682,-0.3623514574291075,-0.4561294656896623,-0.7828506981497462,4.124815081353022,1.5595864236311554,1.4061973777604855,002586.csv,0.27598566308243727,0.8490477176814356
1.5420758307871896,-0.7033093839597199,-0.01758971946252542,-0.1189020552526328,-0.5540726462380577,-0.08988963059744136,-0.21710848793766288,-0.8989496734014729,4.181947347783095,0.44722922238121776,-0.2199892398323461,1.5256608185389016,-0.6089979978316811,-0.5628575216552818,-0.14347792822022432,1.6098479698848647,1.9358984902810268,-0.15232750821180022,-0.6420735547442767,3.8513033590203603,0.4959590837136842,-0.2353604639909965,000965.csv,-0.18118466898954705,0.8403045558479287
-1.3802225526863536,-0.42698037505618236,-0.0006836197374238349,0.006220559147395156,-0.19051312642365473,0.11592159201549253,0.013820349072810918,-0.8413925566530787,1.1630231993983844,-0.15706535822193787,6.881920414028378,-1.4354839431608089,-0.3019674406246036,-0.4512926759830166,-0.04848909718105364,-0.2994195503499844,-0.15902287223970807,-0.0491020147661771,-0.4617819258527765,1.1266450000353105,-0.22471550845627258,6.795168851889241,600973.csv,-0.07729468599033824,0.8327444795096106
-0.632484200047375,0.12818160525798378,0.014131003733026015,-0.10324768686129929,-0.08797734343390858,0.010996659969674381,-0.08843213578991908,0.9990687418426724,1.427225322754907,0.9726804642705504,1.2557478662196768,-0.6858873986376971,0.12482462291411356,-0.24099587899689986,-0.13261172945559113,0.07130370955586778,-0.1685358740060106,-0.12044707087456959,-0.32768502214915235,2.117399520002459,1.4949399838788573,1.7490155760609651,000528.csv,0.24089068825910936,0.7787019115493318
0.05593832998162335,0.4476840314016159,0.13341613578330844,-0.12033830945153011,-0.1554174076274627,-0.04629511107646592,-0.054497308426820774,-0.27224898151878413,1.68882605680798,1.892864745045822,0.2575564733333888,0.3270078780301453,0.5914211791334645,1.067492421001304,-0.16223116190435358,-0.2595957301175581,-0.16954179602974445,-0.08876010342342174,-0.29939235911685685,1.6153103122016144,1.889709395177599,0.23597051816068926,600449.csv,0.11243386243386239,0.7780449341586809
-0.15279924129809813,-0.7418018267040745,-0.00581073757581403,1.6733466026926183,-0.2735086191585801,-0.20681551527504502,-0.2176698741290661,2.0477799349164987,1.548635877168848,-0.5856183487578279,-0.10764044034950905,-0.1669136003088386,-0.6843510943927211,-0.5013741005625065,3.686478283107237,-0.3023214983347605,0.15995680456967773,-0.1896097219081538,1.076056808658862,1.6628187463540471,-0.6060523494413134,-0.0840713463191505,000862.csv,-0.012500000000000105,0.7767339556105932
-1.2161761952390309,-0.01212801357087869,0.025081243925013378,-0.11319314540617775,-0.2948404437148625,-0.0038499182053308998,-0.032128972421081974,-0.6078542657977395,1.8033753978939266,1.134842758738754,3.0469758347671174,-1.2250137632765028,-0.09855982077073268,-0.2923575805957151,-0.13569421690229375,0.5615531838945605,0.006046599426050879,-0.0033071260821811925,-0.3127435659292505,1.474657967883221,0.990442827795839,2.6865245624677287,600742.csv,-0.06852248394004289,0.7675879159322129
-0.7774047945805114,-0.6233101741790351,-0.02067961015441434,-0.11738155150575545,-0.2563493251142852,-0.1416367273766093,-0.251452601785134,-0.6916091968338574,2.3533917412072505,1.8117028535191235,0.9169971363096373,-0.6411976989664135,-0.1814999340480663,-0.19922872400173425,-0.1611893155885686,-0.5780791651030431,-0.3245025867304727,-0.16190143433188825,-0.5005016177990279,2.057363322058605,2.446098237922854,0.9003348626891812,002478.csv,-0.06490384615384605,0.7670832247092078
0.37058281135156657,0.14105229152054613,0.04065650914591328,-0.11478185116808652,-0.11169512460948874,-0.02499161852241079,-0.12504530072136233,-0.8107941692334756,2.2092955958796043,2.0944252486093817,0.4044658948846218,0.20560469708599496,0.08158956566320268,-0.13354298186905594,-0.1522776549535485,-0.4596634992632279,-0.1919527991301288,-0.1415725253394328,-0.7152237028337698,1.8546755987989016,1.9493543033469993,0.3026674474187942,600373.csv,0.05108798486281939,0.759170436611395
0.37565282300482183,2.9705857453533855,0.5347227590899862,-0.1241175034609192,-0.017504402643717578,-0.2854078434249173,0.48682554889447965,0.6459729798836272,-0.12191692144398915,-0.21703450258978815,-0.5647825797151313,0.5578388911593396,4.148956413172357,6.978983281703651,-0.17078118993389457,-0.8710366466293302,2.0113262654321633,0.3527511285763829,0.26641321391667255,-0.13178137433461146,-0.3406441186306175,-0.5734245780736366,000576.csv,0.07352941176470584,0.7346951344599965
-0.8729121056041977,0.016715401677998513,-0.010292637298116856,-0.08695944091849714,-0.21853902261765512,-0.07315492185044173,-0.15528687065283994,0.3677640703553638,0.9499418022197499,1.5018536730325063,1.4240636451857072,-0.9308915247605065,0.18336298124808587,-0.38703783169546657,-0.0810015904736487,-0.12336367484536834,-0.1940174123151678,-0.12548781137932888,-0.2110954331430184,1.5865920276469314,2.3928294186166066,2.053313623791502,600970.csv,0.2497343251859724,0.7269182317975835
-1.1094298060951109,0.2415138191139538,0.08683923660893657,-0.11489819578196368,-0.05589383286447035,-0.012638069382648078,0.08103459233416732,0.6313799028065858,1.0619013616948088,1.115402047392871,1.0349710556056881,-1.0636945800382687,0.1638236786956388,0.343232180127688,-0.1447780835399229,-0.036907526393264105,-0.23144181402631683,-0.10804233223719502,0.317852914139143,1.6796093243569687,1.9066848370467584,1.6558695528752605,601677.csv,0.25077720207253884,0.7265366380510883
0.47214873107200767,0.03178702313787633,0.08490877632422078,-0.09940430272011593,-0.1625293937042157,-0.03155817197102868,-0.20369191105296958,-1.0934339214905877,1.8812678754665035,1.879740749633377,0.18056777555888154,0.5140206241895195,0.14298175597302862,0.4420996901847622,-0.11910216855090851,-0.30603522996417054,-0.20606945324316922,-0.17345377217409472,-0.8061235776503857,2.103201095868746,2.231591318632346,0.24522995245095108,601088.csv,0.10497512437810959,0.7146965150108947
-0.0873198751096505,-0.40091205201261576,0.00418033221461946,-0.10242926268092205,-0.2529551654120929,-0.058219350606474256,-0.09828957953010031,-0.3192576656128198,2.669581533577733,1.024041826954819,0.128282865148543,-0.3137198666069748,-0.3078839215501538,-0.31086888008690094,-0.14840301989484414,-0.3545708456439211,-0.2158300894889208,-0.16719716652750977,0.10325468443101636,2.663942228234083,1.1142329364413786,0.1304824042457741,000552.csv,-0.10273972602739735,0.7031425649555415
-1.543479137076579,0.2516652339914272,-0.0006443757017405233,0.018320398990619612,-0.10393745865758967,-0.03648175387380368,-0.13244426010608806,-0.10657095195282143,-0.18776134967266048,0.49219191324927863,8.748632280459669,-1.5758174923493318,0.08716796196443571,-0.5470423349459692,0.27748825545781175,-0.15840249470913176,-0.13229604845206566,-0.14438390991836791,1.4441992153331138,-0.4400512335318549,0.2188343252064411,6.649936314215187,000034.csv,-0.18044300378173958,0.6915901323427409
0.9432069379668351,0.45947019887129814,0.043456686515551866,-0.1240252301464649,0.23340092702099977,-0.007763656272785111,-0.038748075126124416,-1.0720239224201151,1.5813741966215056,2.779987446434786,0.1006555167385204,0.43102076990672344,-0.072835558326366,-0.4901829732053453,-0.17104810923793864,-0.3255585075877547,-0.23867383260148867,-0.11019235741475095,-0.77700101769697,1.4826930102570872,2.886727290205555,0.06839832546382492,600173.csv,0.006185567010309147,0.6861144506267881
-0.9248548720517641,-0.3523957848370091,0.019386241805558792,-0.12401319449675345,-0.13974127580597454,1.931626629898757,-0.14306911600446828,-1.09614461608819,1.944848100086413,0.5203385469992386,0.7650496450834796,-1.0114634250385959,-0.37247797212557154,-0.3130830062262048,-0.17063481483167686,-0.2812270265602721,-0.17578327668712015,-0.1694419029045288,-0.7093786586766424,1.8386915888347983,0.5280781520624835,0.7368302597913086,603889.csv,0.056974459724950896,0.6731107813958583
-0.9038734185978242,-0.532657162138881,-0.015889529328363163,-0.10216447838727058,1.1119955559507997,0.11964398764605222,-0.18897833848468953,-1.0752867762176141,3.685080184084966,0.30072010124518345,-0.29005313243612246,1.1097462687529445,-0.6469728560748339,-0.7426234772511351,-0.12147000108678341,-1.3238512300241307,-0.1325547661046096,-0.1925109607019642,-0.8254496448980706,3.3693093393418203,0.23915211460180377,-0.35115856804716183,600649.csv,-0.0673267326732673,0.6593630195766518
-0.46315796118337255,-0.7654698544781049,-0.03488710530811649,-0.11815584497052412,0.22564904821266796,-0.07477891081752852,-0.2381051611309091,-1.0986110663516224,3.907212957803205,-0.3057956969878673,-0.2495353224809972,-0.24824183840329256,-0.6928032100006498,-0.7444158650781905,-0.1564536505168188,-0.4919360651825206,0.8538655047560172,-0.039543469097283936,-0.7630199370043013,4.095718694825311,-0.27932512398721293,-0.22957777798201404,600716.csv,0.026506024096385618,0.6578837014866812
-1.1936428101134517,-0.12361016595664157,0.036260022913038835,-0.12412953911063061,-0.2755035302196909,-0.0853793601001598,0.26637085079996503,-0.7233286031205477,1.0280307461320728,2.8166519370551995,0.06135143929078459,-1.0609377835047078,0.17191782234840824,0.14118940439557442,-0.17133224914224365,-0.41469520848518954,-0.34433104507924833,-0.06250162574663005,-0.4268110101024848,0.7650339631965632,3.5415612669890235,0.1491381581252817,002746.csv,-0.08743169398907095,0.6557821570222107
-0.2609815814549226,-0.721674433812682,-0.032779469744653976,-0.1220834786596875,3.3576168373145454,0.39687442307514254,7.553380702977478,0.9838839724283134,-0.5515934451554078,-0.7667459913620618,-0.6843133996448238,-0.39973411073760073,-0.749492046566299,-0.9031099671442072,-0.1666654664715375,9.237772986686839,-0.3234442264101555,4.310583206612731,0.6978331082604585,-0.6636430481000715,-0.8104406750571759,-0.7039780577647479,300223.csv,-0.5144309609708101,0.6392248294472924
-0.964199929805349,-0.47869437779020746,0.0027640842209893887,-0.12405331332912488,-0.17873959620348157,-0.026530088036751068,-0.24553454045704087,0.6841074531694941,2.3991577061856026,0.20071729776098887,0.7214211908422018,-0.934536196121974,-0.492418464434791,-0.48814959205700514,-0.17106532983819955,-0.3634599955825217,-0.16765451361422407,-0.20635012878761777,-0.5965517547534137,2.816247936727545,0.3432399871267774,0.9115939253482168,002521.csv,0.13607594936708864,0.637961817563813
0.6090445685984118,-0.5492279713418579,-0.026351527546996385,0.8241352303535289,-0.36695651991075495,-0.0554077273628305,-0.2870411677810359,-0.6519142736352388,0.971801433007155,0.9800515110070822,1.84911135286099,0.4268280276638328,-0.6096343924186309,-0.7710004408324159,1.8639016132934756,-0.68721526306373,-0.2823008411539342,-0.21974164479375763,-0.7180882712167247,0.8317117627895935,1.2614341998771226,1.9406418285878524,002419.csv,0.1375291375291375,0.6327663596580893
-0.795762875991645,2.985713187633485,0.19869108660626247,-0.07318263388214676,-0.18677463167921102,0.009581821838108946,-0.18785418337727375,0.0910164517152965,-0.5795874953680324,1.5815610719051987,-0.18535508213890847,-0.6779020058953548,3.9289030974035763,2.595073774212518,-0.08132878187860594,-0.29724487480930106,-1.9478934929175085,-0.6641646390539797,-0.31118179662358425,-0.4567446745939011,2.010908725722363,-0.17062841102100143,002681.csv,0.21739130434782608,0.6289035131886641
0.8140873274641597,0.13253562923528187,0.044031496214678015,-0.10618438539088824,-0.28487911616603406,-0.04476075119257798,-0.10705467082888119,-0.8262556706097876,2.06069314462317,1.7774405162571656,-0.00023522959411460622,0.6539321587993461,-0.05843713079662386,-0.222183337854108,-0.13138906683706664,-1.0152865532655282,-0.219416405797842,-0.120728775980665,-0.506080406120329,1.68563510435861,1.7252290826568428,-0.04710653883172972,000006.csv,-0.026022304832713696,0.6187826642961003
2.2546278607214956,-0.561564372610869,0.000950778925151704,1.6510405318941008,1.7376328994538948,0.2595272954380935,-0.11628850577023767,-0.7306851589634049,2.638170198133269,0.15328874219750127,-0.559892575098876,3.3717279684381465,-1.0772551461763544,-0.8537515225285717,1.4768944533299506,-0.6623558768200674,-0.3673613825089962,-0.23075890483386907,-0.5477308992445168,1.9585876176928767,-0.7725851096459969,-0.5990267691012491,000608.csv,0.07164179104477618,0.5992751196932986
-0.18875324550582365,0.11301429096344015,0.04470672447569968,-0.06637045614547728,-0.15378129946752153,-0.032867969905198934,-0.11571467505735011,-0.8183375615541808,1.9300632673151985,1.8176290341789396,-0.5036336972473276,-0.18616733037325117,0.12255746719810443,-0.04786985615232259,-0.050994694519015824,-0.1122843754842952,-0.22059701186319122,-0.1300007595588749,-0.6755290641453892,1.5871614838100514,1.6683947295111599,-0.5350713114891796,600643.csv,-0.053295932678821864,0.5884222602392155
-1.2055722492975818,-0.7064672475036943,-0.014827631892226514,-0.1174978961196326,-0.23142699134192163,-0.036329404002034445,-0.21126647646308502,1.1253651124441735,1.4891604488242058,0.5562467439496896,1.2441775790892853,-1.2414723318456546,-0.7608178814809234,-0.7168673160388259,-0.1512271983376331,-0.5112605629400434,-0.31457669541126115,-0.19036174502183958,0.055435931110191065,2.2212651197245252,1.023245736201522,1.77562375364218,600792.csv,-0.06510416666666667,0.5847114560095623
-0.22643591381754588,3.687723797145349,0.4338055670940087,-0.11469358973686937,0.02537171731124485,-0.048492784885031885,0.8327528262168337,0.07647765115695906,-0.8186543722043679,-0.2926675455427175,-0.307017675135754,0.10308255800688879,4.549556861991916,4.825391652290103,-0.14986677091702133,0.27924411363644713,0.2034797636314263,0.3958163919220058,-0.03766088551596441,-0.8230928414474968,-0.4525182035315262,-0.35308450324524504,002838.csv,-0.23540762180414854,0.5652987772941183
