grossprofit_margin,roe,roa,longdebt_to_workingcapital,q_sales_yoy,q_op_yoy,equity_yoy,turnover_rate,bp,ep,sp,code,shouyi
28.1787,31.5557,12.813,0.512,-31.8911,147.0696,-69.9039,1.2297366666666667,0.3943532054317328,0.0947113614733239,1.473067194247224,002247.csv,0.26106194690265483
21.7895,2.5659,2.1086,0.3249,5.919,8222.3849,19.4175,4.026936666666667,0.8452389244992132,0.005461457877006893,0.8297587656846305,002249.csv,-0.01535087719298252
38.8359,3.6849,4.4554,1.0461,42.7599,9.1113,2.317,0.731998333333333,0.2727873467608865,0.00645410106078025,0.1916604897936972,002250.csv,0.04396934247680516
63.0646,5.8743,6.3608,0.0081,17.797,93.7461,125.1397,0.5199483333333333,0.4623999296697343,0.01092694705380928,0.046465325325043334,002252.csv,0.001344086021505467
35.9051,2.4193,2.0541,0.2515,14.8145,47.8594,3.3811,1.530118333333334,0.4038314545029781,0.01494844037954493,0.09890342995167442,002253.csv,-0.006401137980085338
24.1617,6.9816,4.7937,0.583,-0.3676,8.2819,26.3557,1.8639700000000001,0.3375817216878583,0.020446461520566856,0.24030600822971665,002254.csv,0.06666666666666671
29.9073,11.6836,7.8745,1.5955,4.0418,114.619,15.0963,1.9717716666666685,0.3142938111620722,0.027592500107721026,0.36925413371047616,002258.csv,0.10123966942148757
8.6575,7.7512,12.8469,9.6268,-9.3369,43.0,-104.7116,0.5206633333333331,0.29725750282284097,0.03884126370971156,0.4324087675592663,002259.csv,0.2205882352941176
46.1182,2.6097,1.8163,0.1639,9.9172,-29.2833,-0.9262,1.0727066666666671,0.3239952936379684,0.002819156877979617,0.1591001583843208,002261.csv,-0.14866979655712054
76.134,14.7036,14.6133,0.028,-18.9209,13.5281,19.5766,1.1343633333333332,0.23741665033440626,0.038868039018858026,0.2431380837930933,002262.csv,-0.09372892784895474
18.9936,3.1073,3.6551,0.0927,-3.603,84.2447,3.815,2.483813333333333,0.4644792163619978,0.012192077676997535,0.33330704026878105,002263.csv,0.028070175438596516
10.9579,-3.522,-2.0181,0.3496,16.5812,46.7043,2.2285,0.63554,0.3537725717496431,0.002760758058163851,0.2925291677064456,002265.csv,-0.13173652694610777
35.7301,-2.0869,-2.7189,0.0167,26.6186,43.0975,2.555,0.7380133333333331,0.286626715063341,0.010070712624866692,0.1360143156207946,002268.csv,0.0568878973786949
30.5986,-41.8392,-10.9845,1.108,-18.5686,-121.9459,-49.4133,0.6909583333333331,0.2798224548403059,0.0074403884071942575,1.106006524702907,002269.csv,0.41015625
50.0381,10.4201,9.7439,0.4521,6.1619,52.3421,10.7027,0.7961049999999997,0.5803357283994883,0.033960564420885415,0.2704697251224612,002270.csv,-0.057692307692307654
39.9491,18.5846,12.1376,0.1753,24.221,48.2246,43.2305,1.4445033333333341,0.15029444950157592,0.02397464490401922,0.21067531937812226,002271.csv,0.22830336200156373
26.7861,3.7406,3.218,0.1387,109.568,467.8446,6.5847,6.0193433333333335,0.5602223327735286,0.026511779353660232,0.3593360722404748,002272.csv,-0.03806228373702418
26.615,6.1981,5.5557,0.051,-2.7685,-35.5216,30.8902,1.5038483333333332,0.3494628592810203,0.031381224669233564,0.1916787645435351,002273.csv,-0.07749077490774907
72.0616,10.5127,9.739,0.1831,2.6442,16.1659,8.4833,0.2618416666666666,0.3542447922679184,0.04674803269302435,0.19555785910243925,002275.csv,-0.16121673003802275
32.370850000000004,2.4133,1.3949,3.6537,-23.1012,17.5198,1.4668,0.7999033333333332,1.2185306254841928,0.05581629224530563,1.101457480106738,002277.csv,-0.12538226299694194
37.1004,1.5858,2.0418,0.0645,-0.5992,32.5862,0.7767,2.1525449999999986,0.4567300598175452,0.01771983335663283,0.3195538446457668,002278.csv,-0.1291946308724833
17.6978,-12.7178,-3.9232,1.548,-18.1725,-122.7339,-22.582,0.87716,0.1865970040073769,0.01371857972219427,0.8141238285112534,002279.csv,-0.015053763440860084
17.7126,-5.5866,0.4082,0.8844,20.3242,22974.4101,-66.9389,2.8429200000000003,0.5128281821555445,0.006021073383127321,3.6499387834711072,002280.csv,0.5474683544303798
23.2866,8.2734,4.689,0.0952,19.4987,73.4392,11.0286,1.6604233333333334,0.22482076329972314,0.01639451758671434,0.2446551428248129,002281.csv,-0.32493249324932505
30.3419,3.8887,3.6516,0.0829,21.6965,91.455,21.7262,0.7601516666666668,0.5189786372472285,0.01397180591571665,0.22600595287481784,002282.csv,0.017681728880157142
25.3065,7.2442,5.7797,0.1272,65.2116,70.5997,8.3931,2.178403333333333,0.6821071664505648,0.050141346907800005,0.510572495299962,002283.csv,0.18684603886397608
13.7899,-1.3586,-0.1895,0.7582,21.8486,129.4658,-3.5814,3.5902200000000013,0.5720663440392871,0.00223726214933754,0.7508912209258504,002284.csv,-0.33463796477495106
10.0943,3.3835,2.8601,0.5133,18.6883,-33.845,2.0988,5.2765533333333305,0.37898625245360296,0.008322515874675996,0.4263979376352509,002286.csv,-0.07069767441860463
86.6994,13.4257,9.9094,0.4252,11.6574,45.9029,20.3445,0.8172533333333333,0.1684024611674969,0.02603699140823508,0.10026371133094053,002287.csv,-0.08538109121199487
15.442,-1.5442,0.7136,2.531,25.6118,37.5826,-2.0859,3.149254999999999,0.2368788312233455,0.002841782932759369,0.2029341800451992,002288.csv,-0.21777777777777788
9.7993,-6.8986,-5.2996,0.1241,-36.4155,27.5881,15.8489,0.4946833333333334,0.11333366874362352,0.004777261348139156,0.07495236557857733,002289.csv,-0.35845896147403683
16.3441,12.3644,6.8041,0.0376,23.435,111.8173,-50.7447,1.3937066666666669,0.29662734072605346,0.03518923858486727,1.1840705382925136,002290.csv,0.09509202453987718
28.2222,-3.4482,-1.0873,0.0464,2.88,-123.5236,8.806000000000003,2.6408149999999986,0.22373589914864594,0.01042008780933747,0.14506562033645592,002291.csv,0.10998877665544336
36.3941,-1.1736,0.0291,0.5516,-2.6782,245.1895,-4.0688,3.0103283333333333,0.4088501834375776,0.012609562631239394,0.2863045088651287,002292.csv,-0.14154411764705874
44.2113,8.8731,7.4563,0.0334,11.8703,42.9503,4.8971,0.6844866666666665,0.3874709796516036,0.05251952957901284,0.4674372524542603,002293.csv,0.08203991130820396
69.3334,4.3571,4.0952,0.1906,-50.4677,-15.2982,-11.5469,0.6111316666666666,0.18850079421551635,0.023322062245788932,0.14577792022203775,002294.csv,0.2334918119387216
3.4764,2.8182,2.8617,0.0283,43.6161,327.0429,2.0293,1.085125,0.6559027549108652,0.027766741386916,2.7906527724068204,002295.csv,-0.10062893081761001
48.5,4.3278,3.7641,0.0465,41.2134,21.4791,5.9505,1.5254983333333336,0.5349093016359856,0.02266766769321792,0.17056666034983234,002296.csv,-0.06574923547400607
27.0096,0.4955,0.8064,0.1848,-13.3208,182.7358,-9.8038,2.693983333333333,0.39536264915519503,0.006275407734856422,0.10029200770765424,002297.csv,-0.05437665782493371
39.332,6.0529,4.32,0.1269,-9.1178,124.4067,1.7307,2.0178449999999994,0.6463500270653436,0.04181048677373002,0.4046722639611621,002298.csv,-0.09764705882352942
7.6858,9.411,6.4182,0.7159,19.6828,37.09,9.6431,0.8668033333333331,0.3731823049942621,0.047401690584674964,1.7038228079169608,002300.csv,-0.11932773109243697
11.8842,7.0541,3.3997,0.0056,38.6778,56.4845,-0.0018,0.6027499999999999,0.3231417127370784,0.021729991823026228,0.5645062785002661,002301.csv,-0.16199649737302974
12.4961,8.7494,4.0734,0.008,8.8678,30.6386,8.3038,0.6687150000000003,0.6473099394933315,0.05591264377273079,1.9376727738181745,002302.csv,0.0339912280701753
28.2856,3.0912,2.8091,0.1894,0.1201,-61.2278,-4.1051,1.0333433333333335,0.7068067723589773,0.07900047275176712,0.5006373162224064,002303.csv,-0.10468319559228648
73.2008,19.2403,18.6484,0.0328,7.5694,12.919,5.2682,0.7706533333333334,0.13931472700245084,0.02712215872812244,0.08495934414196178,002304.csv,-0.4995749848208865
-6.5676,-9.9518,-0.8611,0.7158,60.9984,-180.8493,-18.1267,0.6111466666666668,0.9497203286761946,0.02233866453404617,1.648193823698692,002305.csv,0.05581395348837215
11.232,1.5871,0.9118,9.9642,-17.5165,1.6122,55.223,0.8895933333333332,0.5184841576088879,0.009721788680138562,2.0221129232482897,002307.csv,0.06488549618320608
45.9072,10.9325,9.2684,0.009000000000000001,-25.8952,-124.5348,-29.2265,0.7008266666666666,0.4863899067605774,0.0554984140113043,0.20829520002316265,002308.csv,-0.13999999999999999
22.3552,-0.3617,1.2398,1.5468,67.1314,734.8631,6.3653,0.5825433333333335,0.9782033689215306,0.004104355394208861,0.6431188351804453,002310.csv,0.027459954233409634
12.4381,19.8735,12.395,0.8605,24.0282,32.2255,32.6805,0.5381216666666667,0.11969329328518764,0.01691687704297484,0.4885213478622609,002311.csv,0.1226923076923076
19.9717,18.0977,9.7981,11.7004,576.0439,2030.9559,20.8914,1.3488583333333335,0.4348366876973195,0.009989058642105204,0.22511239796356308,002312.csv,0.27040816326530615
16.4211,-3.2568,0.3303,0.0193,-0.006,-168.3491,49.6507,0.5730383333333333,0.6103424064709134,0.015113882778478959,0.8974858623844365,002313.csv,-0.166
31.4025,-1.8127,0.8383,1.5356,258.2897,250.2407,-0.322,0.9831233333333332,0.8362035997461235,0.0414889767322038,0.7459761220934003,002314.csv,-0.1815561959654177
73.2329,6.6009,5.0142,0.1308,18.2123,79.0051,7.2764,3.855494999999999,0.3801438211315637,0.02679058393260652,0.1736136920368895,002315.csv,0.31273486430062625
14.5851,-5.3543,0.7529,0.376,-21.888,-65.6754,-25.2736,2.0966150000000003,0.3586605753239109,0.03620591682953665,2.2023875466589846,002316.csv,0.09684684684684697
64.9231,7.2856,6.9269,0.1525,-14.3079,57.1832,2.7605,1.5653783333333338,0.4062551192887113,0.030830159196124706,0.24564016799802296,002317.csv,-0.19374247894103483
29.0836,15.3889,10.8317,0.5327,19.8031,65.4961,12.3733,2.822895,0.4236409259825811,0.0572659942971999,0.50812256898282,002318.csv,0.1065318818040435
38.6192,5.6466,5.6486,0.0413,3.3437,687.1407,7.4708,0.5239433333333332,0.28076507253150257,0.015550685994210127,0.07876830434967716,002320.csv,0.06124497991967883
67.453,6.7429999999999986,6.2043,0.0083,13.6226,92.6402,8.2351,0.9280916666666664,0.5923552375813727,0.060809767622675585,0.19563480750311169,002322.csv,-0.03950834064969265
1.7143,15.2777,0.8873,0.9596,-57.1611,1599.2306,-75.4021,0.4812550000000001,0.034033012117014316,0.005268828035211204,0.041679569970238715,002323.csv,0.12302839116719247
24.1654,14.3921,11.4896,0.0279,19.8438,97.5052,13.2631,1.7706533333333334,0.2071570792161471,0.012768351252300292,0.2787718381634061,002324.csv,-0.0670103092783504
16.9273,-1.7408,0.6519,1.0414,-25.4982,-263.772,-6.694,0.6414250000000002,0.8156352399034286,0.009925767095305562,1.0955491866113116,002325.csv,-0.07112970711297067
54.1004,7.8199,7.2502,0.0192,4.5735,20.8709,6.4863,1.3000633333333336,0.5084620495920199,0.07431537701364226,0.40889057983498456,002327.csv,0.08799048751486328
10.6705,3.4183,4.2831,0.0654,10.8385,58.618,0.6383,2.1314649999999995,0.6122988527955108,0.025949282959695296,0.8695410840735873,002328.csv,-0.17040358744394615
26.1105,1.5096,2.6446,1.4884,16.3856,255.7995,2.4728,1.88498,0.5336881209377199,0.011800069817825243,0.5467968236661228,002329.csv,-0.13970588235294124
7.5462,1.9977,2.4006,0.0105,44.332,627.729,1.1625,1.0461616666666669,0.3893137078764502,0.0023061258156500983,0.6769375014963614,002330.csv,-0.24185248713550603
25.235,2.0488,1.7936,0.0018,6.148,-15.556,5.2598,2.130868333333333,0.4612633310503249,0.03541136031179416,0.3066084709629668,002331.csv,0.06862745098039215
58.3166,11.6522,8.3863,0.7369,27.8849,27.0273,13.6087,1.3869266666666669,0.26455236353189165,0.03023515232204142,0.2732386180873183,002332.csv,-0.03881987577639751
37.2901,5.8472,3.3057,0.044,14.042,142.3459,-9.5305,3.221101666666665,0.4011803368115479,0.030774912291499968,0.5413315834734803,002334.csv,-0.030476190476190504
31.6999,8.142999999999999,4.4725,4.2749000000000015,24.6619,166.9132,-1.2351,2.696663333333333,0.3041722318230452,0.020454018433185055,0.3820311189976995,002335.csv,-0.27702702702702714
26.4232,-22.7659,-6.0828,0.53115,-27.7734,-92.7487,-13.0372,0.3015433333333334,0.6424111667920573,0.02093125979322717,4.181573318261239,002336.csv,0.014457831325301323
13.6742,-4.8371,-3.5678,0.0054,7.1435,-484.6664,-4.3621,0.7114550000000001,0.5840615146370669,0.005484751634127411,0.2655945385603094,002337.csv,-0.07849829351535835
34.3064,3.7516,3.6031,0.0463,11.9616,21.8491,4.527,1.5094583333333338,0.16865993819084046,0.009393817253904993,0.07824986150077834,002338.csv,-0.1485207100591717
37.0043,-0.47,1.1976,0.18600000000000005,30.2107,117.7284,2.4637,1.7847733333333335,0.5036572629495286,0.014830986885571431,0.5279944095182071,002339.csv,-0.02917341977309558
16.8899,2.7691,2.8076,2.0642,-16.495,-36.9121,26.2371,4.625983333333333,0.5194961871086172,0.02938666759710924,0.5736907341748609,002340.csv,0.1016355140186916
23.7678,-0.9814,1.0803,1.55445,-41.407,-120.9953,-5.3704,1.456446666666667,1.0471507581052384,0.0021194312930119482,0.7125611931860509,002341.csv,0.03269754768392374
18.8577,0.7414,1.5572,0.1507,18.0772,-8.2557,0.6374,4.716478333333333,0.7289769007262078,0.0054348805393902005,0.5862194045309945,002342.csv,-0.09738717339667462
22.7979,-1.1206,-0.3975,0.0354,1062.7133,-390.4894,3.6285,1.314905,0.486863606371819,0.049352829658451176,0.3509690491242216,002343.csv,-0.10580204778156997
36.1832,2.3868,2.6488,0.0813,0.297,13.485,-3.6054,1.6829383333333343,0.8276958906016719,0.019986620017912,0.8721178654818232,002345.csv,0.1690721649484535
22.9969,0.2868,-0.0173,0.4049,23.0108,225.9166,-6.9110000000000005,0.34029166666666666,0.42159216570374536,0.02049544608868054,0.09778720472961536,002346.csv,0.0917874396135265
27.4724,0.9335,1.3461,0.0614,15.4709,108.6692,-2.2336,2.1525550000000004,0.5691057588167269,0.012788662732342896,0.41542449595453096,002347.csv,-0.09343434343434347
24.4702,-4.2116,-1.9721,0.2471,-24.1863,-130.7042,-30.0061,3.882193333333333,0.3696598195115087,0.00520388976517467,0.2863028510696645,002348.csv,0.019230769230769246
49.6657,5.1469,3.3161,0.1537,5.1587,86.9294,3.4185,0.4219833333333333,0.4886487127033111,0.03651105299357081,0.2738085340103082,002349.csv,-0.10585585585585579
24.1837,1.432,1.2422,0.0166,8.4041,24.9252,4.7879,1.5003283333333337,0.6144287962562465,0.0276882727436189,0.8137135984633493,002350.csv,-0.1617100371747212
33.8949,9.6372,10.033,0.0322,88.9042,243.4333,7.2706,2.149718333333333,0.13789202547566295,0.00870313104564186,0.088109480198521,002351.csv,0.04788732394366196
18.1229,11.7798,8.6723,1.1223,34.0447,50.9226,32.4624,0.4494183333333333,0.13791583771713747,0.015300587193001019,0.2961482552963034,002352.csv,-0.11676129350777596
37.6758,10.993,8.1957,0.1009,26.7525,6.1224,13.307,2.4017633333333337,0.3421534408547201,0.04466950089240699,0.22735165921940656,002353.csv,0.029184549356223263
-1.2667,-5.5319,-3.5044,0.1188,-9.1713,-1626.6437,-5.2836,1.6944500000000002,0.7366630349957579,0.0033004331960820874,0.5042757650390052,002355.csv,0.24303405572755424
36.7896,0.4374,-8.9009,2.8531,-32.4422,66.6116,624.4864,0.7396749999999997,0.31202313373603235,0.025006645798242744,1.3777128401030931,002356.csv,0.2974683544303797
19.6121,5.5599,4.1109,0.4698,-19.655,-17.4205,6.0711,0.8509649999999999,0.6674358750895105,0.0450312435115716,0.4761702859513242,002357.csv,-0.20860215053763434
24.601,0.4503,1.3891,0.05,-0.3079,-67.6853,-9.1497,1.1935766666666665,0.9763474577122851,0.0020018349293195567,0.3491253279481518,002358.csv,-0.32044198895027626
42.2142,8.0667,8.3866,0.2327,6.0577,-7.4392,13.7813,2.205178333333333,0.4574920018670683,0.05853447864679965,0.32410151218235544,002360.csv,-0.06986301369863011
20.7305,3.0778,2.4923,0.1178,-12.7976,-31.1546,-1.8663,2.787481666666667,0.43582223640778656,0.031087964840582925,0.5161885279045038,002361.csv,-0.22270742358078593
54.0285,7.8987,10.6423,0.002,54.1911,2464.8725,2.6782,4.875278333333335,0.16394813505046474,0.006725791841302392,0.1984531331634317,002362.csv,-0.3428720083246618
14.0146,2.432,1.8057,0.0281,12.4394,-18.8928,-5.7139,3.148635,0.8426065745728759,0.023399378381824446,0.6177178796528061,002363.csv,-0.265597147950089
32.6252,4.4405,3.1403,0.003,61.0719,117.5067,3.0621,1.194085,0.3916284007308848,0.013828489388549688,0.2115524884314226,002364.csv,-0.02753303964757709
31.3222,6.9083,7.3382,0.0621,-15.0877,-32.6396,6.1134,1.3519083333333335,0.5485470802845839,0.028970537506930138,0.44147148922649465,002365.csv,-0.062291434927697495
-2.0884,-14.6383,-1.6818,1.1463,-25.5361,-212.6791,-28.2959,4.513008333333332,0.5445959473883895,0.07827339334028903,0.13632120861072472,002366.csv,0.26153846153846155
32.586,12.6253,7.5197,0.059,27.0881,101.5829,-1.2111,1.9676683333333331,0.3344917118037897,0.02953181422671501,0.4299538934743007,002367.csv,-0.01783944499504457
23.7735,2.4019,0.9775,0.6882,9.9397,10.2464,14.6368,0.9428166666666667,0.19255396888130846,0.02110055254299201,0.4443822609902996,002368.csv,-0.3502585801598495
12.8172,-0.4944,0.1731,1.3845,-8.652000000000001,-128.5461,-0.1853,1.9387683333333328,0.5541509453046148,0.013250914535013082,0.9358881795606449,002369.csv,0.1214165261382799
47.7881,-18.4425,-2.9521,1.2831,-32.158,-46.1339,-80.4757,1.4344600000000003,0.14014560697388262,0.008549136966517205,0.2993049962953015,002370.csv,0.11380145278450357
35.1674,5.3745,2.9649,0.725,53.2904,33.3273,68.2205,1.5307016666666668,0.07318607713976957,0.0036241538590164094,0.04759358089884251,002371.csv,-0.3428312665459106
45.3933,19.0208,17.4194,0.014,39.5408,52.3699,6.5948,0.6709616666666668,0.12916032096561028,0.03382535125620908,0.1604511208857052,002372.csv,0.2672209026128266
31.7079,7.1633,4.978,0.0793,0.8739,15.6982,35.4885,1.4083833333333338,0.3542602275164197,0.03118184706902036,0.26838470993739816,002373.csv,-0.20101458465440722
13.4047,-1.4054,-0.6764,1.8051,-48.8984,-12.3413,17.8651,1.0024399999999996,1.0619660236654194,0.01311127681832508,0.4547256190664726,002374.csv,0.02109704641350222
14.9442,3.0261,1.7173,0.0122,9.9932,20.5755,3.7454,0.7716316666666668,0.6975563944350588,0.03628131914825858,0.9193115867927968,002375.csv,0.17857142857142855
35.4942,3.4299,3.6474,0.4306,13.4048,-20.0751,8.0358,0.5142749999999999,0.5360589131258784,0.051387474398901185,0.3906160986908677,002376.csv,0.007399577167019057
13.7942,1.7201,1.673,0.0018,-8.4137,-52.8911,0.3736,1.207471666666666,1.3405769456381154,0.0773325953786663,1.2899875376895389,002377.csv,0.09134615384615392
13.6643,-0.1814,1.6279,2.784,3.3851,167.8078,-11.5406,2.079605,0.3321443400323603,0.005648031442580285,0.3712547161328388,002378.csv,0.30813953488372087
41.6892,4.3131,3.6536,0.0147,33.0163,15.5392,4.0451,1.5893600000000003,0.6136714773727994,0.034691963935964146,0.20455961540075235,002380.csv,0.04382470119521913
33.2176,12.6569,11.5651,0.0004,18.3976,31.1441,9.6787,1.202065,0.4784241523707064,0.06372450952292431,0.3909329916246477,002381.csv,0.19303201506591328
62.8162,20.4518,14.1889,1.5674,159.9326,715.9960000000003,19.9324,3.7822200000000015,0.44105811296933145,0.02288690171514256,0.16224105164420352,002382.csv,-0.08562532433834988
45.4752,-8.0991,0.412,0.82165,-0.4999,29.3427,-31.3449,1.1754516666666663,0.4348316935216309,0.025139766971364462,0.25507095741951386,002383.csv,-0.1307814992025519
17.2292,9.0537,4.8044,2.7047,8.1832,-13.519,36.7923,2.9213283333333333,0.270379910417841,0.015427893315788026,0.5171397175604188,002384.csv,-0.43722707423580776
23.9371,14.3799,10.8834,2.6357,53.7421,216.2104,4.4952,4.038076666666666,0.2841039853257283,0.0139604135027229,0.4508831637114895,002385.csv,-0.22327790973871744
20.377,-0.1789,1.4887,1.271,9.8203,49.659,0.6572,0.8721116666666668,0.8356363465674944,0.00357482428649031,0.15015871652843787,002387.csv,-0.22292993630573243
9.7436,3.0091,1.2203,0.0117,68.4613,-90.8358,0.2061,0.6107816666666667,0.3682622801777271,0.01627188803696009,0.4761342169566502,002388.csv,-0.22342733188720157
22.821,1.3875,1.6221,0.0497,46.6101,13.3821,3.3529,4.760351666666668,0.2693615032249525,0.0096390985459545,0.1288840817178762,002389.csv,-0.699047619047619
21.0851,2.5391,2.6043,0.1746,-9.3935,34.8473,-0.2701,0.8400233333333333,0.4401349478534257,0.021446757159899663,0.6040161503445253,002390.csv,0.056818181818181816
22.6862,5.5266,4.8396,0.0094,-12.3761,-24.1457,30.7341,0.8102116666666664,0.8865492177210956,0.07550446547398856,0.6876144400475439,002391.csv,0.017663043478260854
25.9276,9.4763,7.6443,0.0529,21.7458,12.0458,9.5149,2.1686099999999997,0.6668342313658715,0.06891176850190804,0.6200840627496456,002392.csv,0.027139874739039643
63.0148,1.7876,1.3494,0.1214,-14.8638,-46.8223,-4.5575,0.403055,0.9970271326772802,0.04227623920298406,0.3629676324077219,002393.csv,-0.12826207662409764
20.644,10.1514,10.1952,0.188,3.0223,30.5527,10.4698,1.2997499999999995,1.0298960187022437,0.11279917056107194,1.1221946396737228,002394.csv,0.018737672583826553
11.3424,2.9455,2.4728,0.3757,0.6517,16.3039,3.7291,0.3635483333333331,0.2081075104636428,0.00718942329377512,0.3363129858843613,002395.csv,-0.13207547169811332
33.8372,7.9431,6.5457,0.0206,19.1605,-12.899,-0.2424,1.9659933333333337,0.2786039958264552,0.0415617640292042,0.6299556086626382,002396.csv,-0.18442211055276392
41.2672,1.3591,1.653,0.1666,-12.6729,-220.1383,-6.8805,2.3633183333333334,0.4755782464820551,0.022564049455080653,0.6879995808846104,002397.csv,-0.18020304568527928
24.9074,9.593,7.1207,0.0162,20.8928,-0.7143,11.8275,1.2953299999999999,0.5102539305629311,0.06710488915309733,0.5658477786924677,002398.csv,-0.05606258148631026
39.2874,7.6203,6.3927,0.6654,-12.5597,3.1539,64.6127,0.3210483333333332,0.3915167316769584,0.036899016850074136,0.1610839419219397,002399.csv,-0.02045587375803632
8.4532,-0.9817,0.1718,0.0721,19.67,-830.7423,-0.02,3.172905,0.4937348343011031,0.01387853845715509,1.0709853439867556,002400.csv,-0.07186858316221759
19.1866,15.503,5.358,0.0122,50.1439,37.6138,18.8011,0.9314633333333332,0.26315230163906306,0.023106923976593363,0.2878082940902253,002401.csv,-0.169672131147541
22.856,11.5456,7.1903,0.2534,48.8778,62.9713,44.5988,2.421063333333333,0.17253419381527138,0.019460698683374977,0.23409846063031065,002402.csv,0.11927945472249267
32.0652,6.7211,3.9563,2.3113,-9.8008,-110.4287,7.7924,0.6323583333333332,0.7838805009174965,0.04396604381306152,1.2087600828973502,002403.csv,-0.09820193637621022
17.6779,8.3788,5.9214,0.0838,-25.6334,45.7967,3.7339,3.984801666666667,0.4272798584049972,0.038060579986549666,0.8284873850898785,002404.csv,-0.2890995260663507
59.9294,-2.4983,-2.1657,0.0138,25.8576,81.0038,5.5446,1.6348566666666655,0.2617634121376459,0.01143982659432535,0.07790174797456641,002405.csv,-0.00205902539464649
31.2394,8.3079,7.2355,0.2683,46.4042,66.3519,11.4146,2.2321650000000006,0.697605586219664,0.06301793502580429,0.40555564675164507,002406.csv,-0.07436708860759489
15.9423,0.4699,1.6254,3.209,11.0166,-102.9503,-15.9893,11.274778333333336,0.2560346185027985,0.006940082272408838,0.342414987915893,002407.csv,-0.037018509254627414
10.3935,9.6628,6.7401,1.4209,-14.7703,96.6652,14.8849,1.0811233333333334,0.5360753805886755,0.040876109434804166,1.9801383375308663,002408.csv,0.06263982102908264
37.1251,7.6166,7.9585,0.1213,51.0246,49.4374,6.4981,3.477523333333332,0.17436248625570513,0.011125240752820998,0.06966071843724045,002409.csv,-0.12902066486972147
90.1372,5.0799,4.2588,0.0035,15.6327,65.5958,85.3146,0.8340799999999999,0.06861955639284709,0.002762044252237,0.04070301425934664,002410.csv,-0.21298388311492694
20.4655,0.131,1.696,4.2171,-30.6059,-110.6003,-3.6319,0.9741933333333338,1.0298112043861596,0.04254728263639231,0.991971951511788,002411.csv,-0.24235294117647066
71.23100000000002,5.456,5.3923,0.0613,4.2073,-15.1417,7.1838,0.7474266666666669,0.4514653312545842,0.046653536684489724,0.2549889142824364,002412.csv,-0.14137931034482765
46.2987,2.7119,2.9918,0.418,28.988000000000003,60.1182,11.6084,2.2411166666666658,0.45379701028874503,0.016266006489858445,0.1339944895467486,002413.csv,-0.20491803278688525
68.9082,20.729,16.3252,0.0938,94.2482,252.5494,15.6348,0.9465100000000002,0.06998388484797066,0.0037807427442115506,0.028066891670811275,002414.csv,-0.22870706506562405
47.7149,18.2061,12.7851,0.1549,11.5257,-5.1425,18.2035,0.5923916666666664,0.11247305281130912,0.02977292198180432,0.13827682535846825,002415.csv,0.10912343470483009
3.4017,9.4507,8.4409,0.0015,-0.6940000000000001,52.4396,5.7759,2.179064999999999,0.4832582226051153,0.03222464889704131,5.23170056052196,002416.csv,0.019115890083631827
24.2737,7.756,6.2466,0.0025,44.937,75.9732,11.7768,5.519213333333332,0.11595737947380624,0.003856290013211041,0.13328444642700368,002417.csv,-0.10232558139534885
11.0042,-5.0815,0.3164,0.1737,17.1656,95.5819,-41.1727,0.6670349999999998,0.2726672599973842,0.01988327691198092,0.937274059782898,002418.csv,-0.13173652694610777
40.5354,1.884,1.0612,23.6413,-32.6696,-43.4771,-2.474,0.4774349999999999,0.6393326751844531,0.08386731645888522,1.8926906166351296,002419.csv,0.1375291375291375
11.8646,8.5155,2.9812,2.3515,-13.0019,52.1462,43.6897,0.8028016666666669,0.3262257037218856,0.0803017360753032,2.1041695925312074,002420.csv,0.08908685968819606
30.7991,7.1982,4.3276,0.7251,15.4699,116.9296,-8.683,0.982295,0.39927050529241104,0.03132428950483705,0.2918810154537749,002421.csv,0.047120418848167464
55.6848,3.817,3.4219,2.7778,9.8177,54.1394,-2.3295,0.8698683333333334,0.4182854335371256,0.03009825226683302,0.5659927480269036,002422.csv,0.12901765504753288
60.5815,4.0396,3.5685,0.1542,-2.2738,-42.9714,-3.6471,1.06309,0.3201517673371142,0.0239208512915403,0.23401571923521106,002424.csv,0.012578616352201324
72.2889,3.6211,3.5306,0.4647,-18.861,60.8392,3.1469,3.3523783333333332,0.5743137878110199,0.02868981077155432,0.10996208304845513,002425.csv,-0.013819095477386975
14.8467,13.5889,7.0942,2.0334,-12.4981,178.2427,-36.7081,2.0087850000000005,0.6738596666470911,0.05067447729276673,1.930024469084716,002426.csv,0.0585585585585587
14.3649,10.83085,5.8094,0.2046,103.6822,39.8861,15.8468,1.102675,0.3827554946887693,0.040451393266137635,0.4742060294691214,002429.csv,-0.17293233082706766
22.0354,10.7438,7.1991,0.5944,45.0384,86.6392,9.9263,0.8766199999999998,0.2311097362724537,0.0237570979429273,0.3061524339594241,002430.csv,0.03582189487780382
17.0163,1.0593,1.7953,2.0406,168.4094,494.6094,-14.171,0.5189116666666665,0.8727801917806892,0.04441206496660823,0.5141582198293573,002431.csv,0.10541310541310532
58.1564,19.6854,17.9384,0.1575,198.3134,344.3716,34.9688,1.8139483333333333,0.4689526596692606,0.015522618192850243,0.1649873889439168,002432.csv,-0.1132530120481927
27.3614,0.7729,1.9831,0.124,-8.9111,-51.5434,0.8381,0.8066733333333335,1.5228088619237317,0.02784529397550555,1.1629009826747696,002433.csv,-0.12737127371273718
