grossprofit_margin,roe,roa,longdebt_to_workingcapital,q_sales_yoy,q_op_yoy,equity_yoy,turnover_rate,bp,ep,sp,company_code
39.948864,5.388753,4.720238,1.0696083,28.865158,111.158714,8.223267,4.9941683,0.23322111,0.016114376,0.16735974,300227.csv
8.661369,1.6193717,0.34404048,0.22498149,33.896904,351.1373,-19.943848,2.5129607,0.11636428,0.015326229,0.16295412,000622.csv
23.363392,13.803978,2.2361608,0.7870195,-35.740616,-44.15314,27.576168,0.9139953,0.7518017,0.13455768,1.5383266,000656.csv
13.205022,3.2760503,2.3045392,1.4371115,64.302505,251.39417,2.871064,1.0880302,0.69917965,0.017827943,0.68533534,000903.csv
50.525948,0.5843863,0.49534884,0.011297633,9.370823,18.688154,-0.9358941,1.6007065,0.33892348,0.03646649,0.24964187,300546.csv
58.580162,3.1238523,3.0794497,0.006248083,-8.371012,-1356.1433,14.927711,0.88424283,0.61522,0.08262883,0.11949407,603508.csv
26.487473,6.1239295,5.643211,0.042876203,12.463882,49.916286,4.463361,1.3847532,0.7569384,0.1120631,0.5576444,002440.csv
31.95603,10.049291,10.503871,0.037124805,34.86598,27.305164,8.975118,0.25257835,0.21350168,0.032291465,0.18655632,002802.csv
9.854791,-9.791226,-1.4810181,1.8106035,228.66896,590.14197,-22.519869,2.9145753,0.47388697,0.045461077,0.22075166,002366.csv
27.49826,0.4046043,1.0338938,16.008184,3.3293862,-260.74606,2.6323588,0.42588067,1.4689854,0.08416128,1.9582459,601898.csv
16.13389,0.7335069,0.8540853,0.27155802,22.652206,159.43867,-0.49856123,0.8789299,0.20649906,0.008967843,0.07973667,002552.csv
23.518415,0.33031335,1.4396762,7.4909678,-20.162796,-60.484,2.4055948,1.1501316,0.390975,0.04873089,0.75248814,600673.csv
58.779934,2.924548,2.7964823,0.18629222,27.151802,279.6164,8.473159,1.4915036,1.0344088,0.037170567,0.71517396,300158.csv
-0.7861297,-21.51178,-6.8090124,25.744051,-46.933083,-1161.4341,-104.81533,1.9989421,0.5741341,0.014133362,0.36095554,600136.csv
15.541897,0.5695424,0.8341764,1.341132,8.855435,255.00479,-0.03769323,3.1836774,0.7949312,0.015930383,0.6622176,600292.csv
12.645518,5.563225,3.889931,0.008762426,15.366891,145.95001,6.677916,2.2382295,0.35700294,0.02348362,0.46220472,603002.csv
13.988929,-2.6662967,-1.0445096,12.052876,25.251856,158.45479,29.165468,1.5640904,0.96664554,0.015395045,0.46817288,002374.csv
69.06559,3.456797,3.7273715,2.110872,34.180832,-36.789085,125.928116,4.3155107,0.34528378,0.037863098,0.11748996,300459.csv
30.665306,5.444739,4.256635,0.12044333,29.594685,46.206337,8.5316,2.3744571,0.4616891,0.028478766,0.26358244,300263.csv
24.820232,4.479226,3.0931292,0.37088034,-214.53282,-4199.3706,63.966045,1.4445086,0.25780532,0.019877186,0.14046434,300308.csv
14.056995,3.4744074,2.481097,0.1870695,28.117676,25.148373,14.157562,1.4841075,0.86391276,0.053219292,1.5120022,002533.csv
18.0924,1.5399945,1.4269903,0.20958072,23.465174,84.55833,34.52018,4.21615,0.6012199,0.009901206,0.6450143,002580.csv
36.815945,10.2307,7.329836,0.4404195,23.312529,-20.152168,68.29573,4.87397,0.32114094,0.055343524,0.3438781,300658.csv
81.5099,3.040279,2.6367307,0.030272638,-11.031424,-19.318407,3.7598047,1.3584824,0.44703075,0.04334757,0.2660402,300039.csv
27.189613,3.4007356,2.6425865,0.7014682,21.482964,49.020573,22.227531,3.6478004,0.4729316,0.036566596,0.5014792,002921.csv
-10.651207,1.4243411,1.6376091,1.1685554,81.897934,601.702,80.96937,1.736197,0.62863445,0.012473611,0.32826686,000536.csv
33.163895,6.494737,4.8511786,0.10092993,14.77603,23.564852,8.175869,1.2220097,0.5151719,0.053618204,0.3987896,002111.csv
52.746918,12.749925,10.368109,0.09924556,66.06131,268.604,50.758472,2.8514147,0.30482662,0.027026987,0.15223303,603079.csv
21.17554,-3.3240716,1.522329,19.75246,50.474743,9134.772,-4.4010406,3.1130867,0.26798037,0.009359084,0.24537912,600110.csv
33.341835,7.1743193,8.127034,39.663284,49.13015,36.023327,-0.45454448,1.5571533,0.29117367,0.041307963,0.2679762,000603.csv
40.68682,2.055396,2.311192,1.6216521,0.84412587,90.16161,7.9660664,1.5964702,0.722117,0.056715515,0.46059301,002226.csv
40.379845,5.542937,3.2334225,0.99699754,14.396003,0.17369598,9.343974,1.3910186,0.22217181,0.02186467,0.21109079,300212.csv
33.19352,12.088701,6.313539,1.0770514,27.397627,80.03265,65.4039,2.396232,0.26425266,0.046797015,0.43175116,603180.csv
25.53269,1.7754941,1.5411341,0.66186166,7.3558445,3.5275128,8.944521,2.8980587,0.29858637,0.019852756,0.38457632,600765.csv
8.844551,15.230795,5.217808,0.19835165,37.07615,40.530277,29.74563,2.3021507,0.14915662,0.0385975,1.2254989,000049.csv
34.658657,3.6003127,3.1798177,0.14193662,21.889757,20.976988,-5.9970264,1.8268975,0.33264503,0.033111643,0.24318747,002843.csv
4.8643517,-19.900026,-9.564462,0.7786714,-12.374536,-1316.124,-68.51565,1.5744654,0.455768,0.016867507,4.1955905,000523.csv
19.335777,-0.11133469,1.376934,3.4067228,-2.713009,-47.531456,10.380619,1.5546383,0.64642817,0.016788773,0.5265102,002480.csv
25.12704,10.366598,2.249264,0.73552525,-63.79911,1060.2703,15.756368,0.93040675,0.69907385,0.14425202,2.747285,000736.csv
27.522572,-5.424094,-1.7113326,0.72518474,51.576614,-175.65889,-13.352004,2.5852816,0.72702783,0.018015591,0.35714203,300157.csv
31.452003,3.793766,3.7775414,5.2178755,48.01164,233.00812,13.958453,2.7628996,0.4344666,0.015018318,0.26549053,002562.csv
25.770237,7.718399,7.9459157,0.0059037367,13.034573,21.977673,6.0786624,0.6411347,0.5847882,0.064375944,0.6480895,002150.csv
28.292103,1.7795877,1.2113206,0.12232291,433.72675,458.4657,5.0397415,4.002089,0.3569443,0.03288466,0.12407725,300097.csv
20.489643,7.475533,5.326529,2.843292,-11.351712,-70.05524,15.61899,5.1109724,0.17869772,0.018494397,0.2217563,300586.csv
16.838078,-0.9624577,-0.7490467,0.02454442,98.93146,137.92557,-1.7637221,1.1028957,0.6956992,0.02153532,0.39572334,600302.csv
-0.492165,-251.46764,-10.939171,0.69623417,281.3696,571.50354,-85.22956,2.4197242,1.4543041,0.092216745,1.1065099,000980.csv
92.70937,11.426642,11.229129,0.03578552,26.461231,51.538525,34.852116,2.8447726,0.09227052,0.0151912775,0.038634356,300653.csv
22.160452,-0.070867024,1.2765497,2.4561484,7.6783733,-67.31576,-76.35518,2.350264,0.85145706,0.029921021,0.8027941,002411.csv
46.976883,2.340966,2.4510615,0.5588637,89.74364,77.92285,2.7336438,1.1681188,0.95698196,0.037070803,0.08370553,000722.csv
16.064539,2.2302253,0.9326816,0.27046475,29.317774,-112.484985,-0.22258668,1.5300008,0.2683106,0.051411167,0.18987791,002190.csv
35.232132,2.4531453,2.2949865,0.04526289,2.2089705,13.893292,6.4729443,1.6203972,0.45391876,0.04955151,0.28312817,002632.csv
28.99982,-1.4846793,-0.56229293,1.0499991,6.829778,-100.55168,10.892436,4.63567,0.18416595,0.016792646,0.19041768,300675.csv
12.713388,11.425398,7.8834615,1.5133692,31.81846,127.18515,45.33524,1.9149145,0.63177305,0.06729388,2.1668088,002567.csv
14.686881,-7.9953313,-7.4714317,0.027511429,78.884766,-53.597267,-9.483713,6.0611596,0.17797086,0.018126445,0.2531388,300736.csv
27.83234,-1.0766851,-0.47507125,0.6600617,7.580195,-13.713322,10.108127,2.4032133,0.9521399,0.112773955,0.80786604,600449.csv
24.859596,-0.41929075,0.24012023,0.084594816,22.021759,90.377045,17.233543,2.4906843,0.45753977,0.010151937,0.1794286,002699.csv
74.40323,0.67242175,0.49275956,0.035896786,63.512135,176.28035,-31.050358,2.0338416,0.69327337,0.042346466,0.18947168,002195.csv
24.1349,9.031439,1.53296,0.8755816,42.335297,40.139256,21.31231,0.70553625,0.8349346,0.13458633,2.102277,000671.csv
19.40591,6.8515506,3.3848727,0.3505515,84.86493,478.1621,6.7249756,4.3036294,0.1965769,0.008990102,0.21597174,300402.csv
16.400955,5.748928,4.4428225,0.051166173,35.32756,42.341877,21.475113,1.562451,0.6825608,0.049533166,1.0098042,002822.csv
19.4548,-5.246264,-2.3896966,0.32597387,5.9317966,-28.427483,-8.2558155,3.563987,0.23315816,0.0040579434,0.21850029,300592.csv
33.60829,-4.945197,-1.6781693,0.5250416,62.97447,14928.854,5.8513556,2.705462,0.27976376,0.015737908,0.23852201,300222.csv
27.86164,3.668806,0.91191715,0.7766467,59.386208,15.422649,4.973485,0.53957427,1.5731555,0.12681475,1.3762667,600743.csv
29.177563,3.921879,3.5147936,0.56596977,40.432487,181.38142,17.443962,3.5575821,0.33401585,0.013597372,0.28229132,300611.csv
26.266518,12.592164,9.505006,0.3196011,27.574614,61.700665,18.826422,4.0454326,0.2691358,0.031569682,0.28316852,603617.csv
24.553232,6.00496,3.5812054,5.371316,-9.294287,-2798.4392,3.357431,0.6568774,0.80039537,0.06767575,0.3873975,601872.csv
62.577473,4.471043,4.0640483,0.032392934,1.253723,3.8760757,8.235525,1.3032672,0.516098,0.06919127,0.40771174,600750.csv
26.98547,5.802237,4.8879533,0.14237401,35.20061,47.17115,69.96696,3.0410426,0.2590428,0.013174385,0.16930947,300560.csv
31.295517,11.773393,8.99667,0.03731844,53.61499,90.80857,72.72385,2.3392649,0.10118652,0.011722259,0.076157,603960.csv
37.3368,2.1426704,1.1887618,0.057207774,27.553299,212.68481,0.19608204,2.674128,0.38314977,0.033087004,0.47657517,002334.csv
33.48048,15.011585,10.837162,0.007608465,33.11332,43.69254,156.59311,6.9919853,0.25941133,0.032484103,0.19715132,300632.csv
38.864532,6.9005933,5.061759,0.26922625,7.2821517,33.116653,9.767226,2.1243296,0.37448895,0.02882502,0.14275432,300384.csv
59.135475,4.9862766,3.8717265,0.53446984,323.6218,400.84314,19.734491,0.8070582,0.9915485,0.058156196,0.29150027,600658.csv
27.751726,17.705908,9.946406,0.7627689,117.90135,280.1597,38.046177,1.2224739,0.13087349,0.023015546,0.13775454,601012.csv
72.90712,4.7116785,3.0659611,3.1490414,145.979,26.801226,-0.017980121,1.6676667,0.2032456,0.02058932,0.0910506,000534.csv
25.118725,7.812222,6.561378,0.021058379,65.4119,170.15135,65.595795,4.2988486,0.36904967,0.021590153,0.3047283,002866.csv
5.915687,4.798489,3.356883,0.07888835,69.97521,201.93509,12.391317,3.6244028,0.35047942,0.020102883,1.6660064,300063.csv
5.2643204,5.808278,3.004721,2.1925895,16.03745,24.066086,7.1555853,0.48758394,0.5430456,0.051836833,2.2569122,002203.csv
34.812523,11.141804,4.318326,0.44633746,275.21494,164.66934,80.5261,1.6651845,0.52367425,0.05729797,0.48003075,002208.csv
63.47206,10.129486,10.136363,0.08509568,31.77816,35.92195,69.059,1.0612234,0.22866003,0.02691021,0.07750799,300406.csv
32.383244,4.8361187,4.760629,0.05095067,94.23863,68.319435,16.971981,1.9421756,0.245798,0.007599326,0.098313555,300054.csv
24.06527,4.126075,3.5550077,1.3364096,27.69194,2836.3833,7.6345124,1.6562777,0.40948835,0.016981417,0.26230416,601208.csv
29.606333,9.689425,6.7571945,0.12453242,18.936901,17.32382,7.093992,0.6395398,0.6258182,0.08537629,0.95039797,002543.csv
38.385574,15.514617,11.681158,0.15701848,64.65087,493.18787,21.13793,1.0024757,0.12500095,0.020057721,0.07564209,601100.csv
9.134661,-15.08648,-8.757878,0.2905284,-11.807441,-1136.3783,-43.615993,2.35724,0.2915915,0.012182452,0.1023927,300300.csv
57.89459,-6.498097,-1.087779,0.49209502,9.688561,-2756.485,-8.462163,2.4325664,0.70152473,0.012379837,0.16032824,002118.csv
15.476785,2.741592,2.36336,0.017592603,29.660122,456.52243,-0.59946084,1.2508783,0.48724028,0.016177211,0.42999792,002674.csv
27.646215,4.436615,3.5103803,1.1906892,21.234787,49.512047,16.48491,2.0728269,0.2834426,0.031076858,0.33534712,002258.csv
35.461483,6.084193,6.119373,0.065406196,28.52936,59.95146,18.01846,2.6726134,0.21018551,0.016673325,0.12018046,002409.csv
28.889854,8.467149,6.125533,0.3323638,31.331072,330.05112,18.75978,1.2747803,0.1334746,0.024040116,0.1425884,002050.csv
12.789241,-1.342254,0.7178119,1.229329,-1.625111,331.99152,-1.4061776,2.7100608,0.26280436,0.0044970713,0.42343047,600391.csv
5.4010835,0.060794536,2.0499127,5.8871155,28.172802,-670.22504,-0.79466,2.904832,0.3356083,0.01593691,2.7836452,000878.csv
17.113115,2.524361,2.6117704,0.2483867,26.776108,460.5647,12.833537,4.820881,0.286072,0.007096574,0.4016047,002824.csv
45.391094,1.5658374,0.915329,2.2451756,8.144817,72.74353,26.847086,1.1419394,0.3565967,0.016211947,0.23561542,002461.csv
38.401127,2.3701024,2.7319653,0.0033121922,2.1282518,20.934422,-2.8569138,2.2380219,0.5136113,0.021172252,0.20305191,600059.csv
18.75517,9.1946,7.0619693,2.3521328,53.225597,435.27493,34.057297,3.7883189,0.21230572,0.019988107,0.2614181,002245.csv
32.515427,16.789272,10.045287,0.4232173,56.806976,80.55801,50.238644,1.3088257,0.16906923,0.033103965,0.20241295,603208.csv
49.875854,0.20711245,1.1774988,3.9618893,-4.276991,75.90025,5.184017,2.7254717,0.2767382,0.013278122,0.4203807,002570.csv
5.1421375,-0.83339643,-1.310713,0.018195823,-17.428932,-265.5436,-38.389717,-0.15664971,0.2807409,0.01556952,1.635461,600871.csv
21.004175,-1.2815667,-0.83121425,5.4446197,22.890804,494.8161,-3.2186677,1.7492821,0.5539874,0.011307701,0.24485444,300134.csv
27.07874,0.98071265,2.877902,2.0419126,23.980648,165.20471,5.33335,1.9273597,0.60436076,0.03353315,0.51238596,002662.csv
11.432801,3.5008216,1.5520759,0.17352523,4.250925,17.946415,0.5301795,1.5890269,0.51022863,0.030871332,0.6760288,600967.csv
34.180435,2.3022442,2.6938343,0.2631972,17.99173,269.26828,45.51416,1.5798243,0.3758879,0.038833696,0.1998897,000975.csv
39.121212,1.6749996,1.3946692,0.12833817,22.233753,153.05083,3.1404374,2.556875,0.39654693,0.010677245,0.16263583,002474.csv
17.736137,6.40555,5.2936897,1.4397871,22.780857,144.49335,15.596382,1.0339364,0.6886513,0.044950187,0.50609624,600739.csv
21.701963,-5.908097,-4.201163,0.34562802,19.373674,-290.98584,-25.695776,5.188467,0.4741501,0.0053106556,0.15489136,002235.csv
32.331745,5.008454,3.5025675,0.13927928,77.62077,80.9595,69.32861,3.1710725,0.33260742,0.009710205,0.12457881,300457.csv
16.531052,5.990675,3.653786,0.23301372,24.391941,38.599022,20.659779,5.5643463,0.28540137,0.020333188,0.44634685,002885.csv
36.90033,8.925793,5.2416973,1.5725901,14.087734,-122.76859,15.282889,2.7800713,0.36461616,0.043393787,0.4353287,300007.csv
7.8793397,2.6884215,2.4263847,0.20127715,-19.120518,-344.91312,14.875425,2.46383,0.40708944,0.021264223,0.99056935,600255.csv
49.067215,2.3815372,2.4334154,0.121952906,26.620327,71.150604,2.7596707,3.0909464,0.25256512,0.010658052,0.09834074,300202.csv
20.784096,4.6474166,3.986293,36.461052,18.213057,167.75275,3.4783282,1.5369598,0.52006704,0.023985269,0.7091549,002165.csv
9.897761,7.364798,6.0223184,3.2048075,74.063385,241.5218,14.292201,1.0372841,0.53304636,0.044021178,1.6150365,002408.csv
22.297655,4.851964,3.6266336,0.60787207,23.22936,198.88785,29.037178,2.1300921,0.5010221,0.027851986,0.32388234,600330.csv
68.60322,8.928592,8.823725,0.07124684,114.20979,133.208,50.32243,9.331788,0.0693679,0.015094069,0.036014736,300726.csv
78.18413,6.667582,4.999434,0.62660545,18.672726,60.88291,17.334486,1.0110396,0.38496473,0.036010932,0.391705,002873.csv
23.666674,-1.0921214,0.062240485,0.028148726,23.332336,-5.644476,-8.92848,7.306657,0.15617493,0.0014563344,0.17388193,300698.csv
47.2111,5.585241,4.96207,0.040955197,28.329895,15.798163,26.091726,2.6818445,0.19460772,0.01686891,0.0963121,300731.csv
24.28811,4.047398,2.545334,0.09433095,11.750577,-83.421616,6.1262617,2.901515,0.3903536,0.025452537,0.27792355,300092.csv
17.161873,2.9231067,1.6721778,4.404678,43.8493,1037.2758,16.4125,1.7486042,0.657705,0.010395732,0.5832945,000725.csv
61.35311,8.533452,4.945743,0.42213365,233.70071,365.33786,4.6477094,0.8919993,0.7831693,0.15483679,0.5338212,000036.csv
27.27341,-1.4338979,-1.3324547,0.04908715,26.300138,140.07703,-12.54886,0.745985,0.6646775,0.043550044,0.32104445,300307.csv
27.183647,4.33037,3.3191264,292.58075,12.260052,3.8375885,14.25598,1.8387613,0.4512907,0.04796811,0.43895003,002616.csv
11.594023,-4.7031393,-1.7005737,2.6705015,42.359642,286.10904,-10.0573015,4.5257735,0.5086593,0.010454035,0.19158392,300102.csv
28.498587,-6.762365,-4.9769154,0.5463119,38.12397,582.9497,-16.21074,1.9545226,0.46695468,-0.0011795934,0.23793729,300048.csv
21.267212,-0.27587968,0.8481734,6.515062,24.275135,6287.801,-6.8664436,2.1796346,1.0362507,0.015081181,1.5024768,000716.csv
15.9653225,1.594389,1.4313537,3.6011512,80.961876,1635.2618,4.761359,3.7045455,0.36420363,0.006645095,0.1290406,000735.csv
19.660013,4.205715,3.2059999,0.026969887,14.160821,285.62723,7.2909713,2.4742184,0.37318742,0.01681186,0.7321558,002184.csv
91.050156,11.30402,7.4668336,0.3788366,131.37347,190.9366,173.56995,1.9825008,0.0581689,0.0058176834,0.025875663,300601.csv
8.795756,1.4532775,1.2313633,0.5296768,11.604812,38.581028,9.724077,2.3251636,0.655464,0.028920673,2.066595,600986.csv
15.231381,1.3782208,1.2099587,0.2659601,3.0142002,-1.1971121,1.5846348,2.1936154,0.5864164,0.05887051,0.5848646,002449.csv
29.233036,9.737562,6.428089,0.19505988,15.756912,341.28015,7.0485315,0.83031636,0.5968881,0.081720166,0.8590038,600261.csv
43.93635,2.6735685,2.931192,0.2423671,29.117193,27.94281,15.528947,1.5321243,0.49314848,0.016762247,0.29815072,002413.csv
28.122967,5.7978554,3.1484349,0.17739634,13.800502,-25.36996,6.950342,1.4027327,0.4294721,0.04546449,0.70232415,002215.csv
37.18275,-7.483651,-6.1158466,0.43302596,2.1779985,-410.72583,-10.058675,2.8306046,0.34496194,0.122739986,0.11759617,002161.csv
10.130692,0.91464585,1.4368368,0.07975941,97.18974,3416.749,21.445559,3.4145262,0.5005357,0.006944171,0.15609375,002670.csv
51.54617,0.67706656,-0.06568739,0.004021335,35.541016,21.827797,23.291166,6.77588,0.19473177,0.011173495,0.08717833,300711.csv
39.11763,8.162627,8.16529,0.014789809,25.550985,45.016537,9.916209,2.9368947,0.36361495,0.035636533,0.21375456,300200.csv
62.355064,35.197212,26.853409,0.30129457,224.74953,844.12335,52.655067,1.6229923,0.13045003,0.010555906,0.060418874,300676.csv
16.510227,2.5182452,2.8105917,6.4495687,16.834385,307.45956,4.8576174,1.7986273,0.6147963,0.030662354,1.2073647,000407.csv
36.592472,1.7112023,0.8685382,0.14240417,21.323854,-3.4988456,-3.359267,0.49570817,0.26601726,0.036604375,0.54994863,300616.csv
30.035261,3.9189696,2.8623593,0.6395715,36.5198,36.989628,15.028224,1.556528,0.38505572,0.031588387,0.31594953,002421.csv
18.903017,5.0964055,3.8108706,0.14796041,23.465183,107.02081,8.8333645,1.366787,0.697415,0.027359206,0.87164986,002588.csv
53.49254,-1.7346516,0.6982445,2.2506757,17.07001,156.10068,-14.571773,1.350648,0.29442886,0.013085813,0.24739864,300006.csv
20.15635,15.970463,10.384368,0.19360742,63.582645,60.73032,44.261105,2.5525537,0.33026814,0.057607885,0.60046434,002768.csv
31.784714,12.9271145,9.693509,0.010375468,20.513706,18.652126,12.2039995,0.7101916,0.20308241,0.03660235,0.3756961,002242.csv
26.067366,6.7698984,5.7494245,0.104262486,19.289242,-58.99359,10.514696,3.1285691,0.48100758,0.046959277,0.2391473,002635.csv
31.240625,5.407968,4.3604207,0.020352261,62.71872,129.14862,52.345295,7.271312,0.27820316,0.012808475,0.12752882,300670.csv
19.434975,-0.093876675,1.2119755,1.0748905,36.119118,96.63213,12.952109,4.214619,0.42531344,0.010167034,0.37240168,002596.csv
23.58036,-2.713944,-0.030056305,0.6940194,8.481194,-79.05979,-16.218239,2.397659,0.6045082,0.026571289,0.68374914,002554.csv
11.048035,2.5323102,3.3039691,0.13047741,31.0172,1223.741,1.2801632,1.7483158,0.6317917,0.027316516,0.95589453,002328.csv
29.54377,3.3462625,3.1601632,0.2261017,5.8600307,31.85066,6.1421866,1.2788986,0.65855896,0.080110505,1.3501701,000910.csv
38.40143,-1.0266387,0.03070311,0.79343116,21.954876,16.789774,-2.2457783,2.331396,0.39255643,0.012614624,0.26854527,002292.csv
71.20334,-13.483585,-1.1128874,0.18044102,18.290937,58.26941,-3.3275797,1.7791492,0.27736858,0.018971339,0.14045936,600771.csv
51.701717,5.5711365,4.089628,0.006692636,15.13268,11.574214,2.6290061,0.5552757,0.37263924,0.03043141,0.17725062,300440.csv
36.947,5.312913,4.433373,1.251332,55.144657,242.35982,12.145616,1.204932,0.25774363,0.007954018,0.1958812,002250.csv
15.704404,1.0028522,0.5581541,0.46168286,4.9065638,202.15576,-3.6836107,0.8215663,0.89162016,0.03336297,0.18815345,600037.csv
55.266487,4.1200247,3.8786814,0.14101063,22.684221,23.317148,0.3754051,1.3838491,0.27808458,0.02641104,0.1750457,300294.csv
38.406155,6.9844403,5.450594,0.17188238,39.6091,116.28462,16.57849,3.502318,0.21155584,0.012115989,0.14524142,300585.csv
22.409315,3.7606552,3.8693168,0.07933387,11.449783,105.803314,9.881429,0.3666845,0.26285717,0.011362948,0.23999058,603022.csv
24.30273,9.328909,6.9870267,0.0531671,44.87057,84.43739,50.50228,3.1847055,0.2922698,0.02921697,0.25801474,002913.csv
40.64741,-1.4124805,-0.22669172,0.07288876,-5.313367,-371.1687,12.517524,1.0741293,0.20665963,0.015850514,0.20932221,300523.csv
47.273975,17.985619,12.363409,0.10769906,85.94153,172.0187,96.12888,2.9393015,0.20651212,0.030214945,0.18120104,300607.csv
29.418306,10.145767,7.771601,0.3429715,43.87759,260.9071,71.036064,3.6232278,0.18090428,0.015848352,0.19216606,300687.csv
62.3025,5.031131,4.877065,0.11100481,32.927383,261.46246,15.794755,5.793456,0.14181693,0.018035797,0.09274951,603919.csv
15.9006195,0.95715344,0.7673928,0.7406886,25.043352,1560.0665,-0.63855803,1.7179792,1.0492246,0.02575944,0.56421775,000530.csv
20.6611,5.972591,4.656678,0.02543101,33.7046,224.90895,9.042272,1.0710564,0.20363876,0.020779312,0.23506872,000032.csv
28.830158,5.063406,3.2519076,0.4125864,23.407318,15.058256,26.058695,0.8581212,0.24428357,0.034812517,0.26882043,603228.csv
33.85403,2.4519823,1.5778168,0.015857453,17.204168,26.38173,18.441391,3.8508663,0.21286431,0.015015782,0.14716697,300458.csv
66.36092,-4.710866,-2.7632186,0.2563454,116.46408,467.4549,-16.274435,2.4450076,0.5547021,0.036294702,0.15414052,000802.csv
13.736623,-3.4060655,0.39173418,8.005039,12.543525,99.778,16.598543,1.4074495,0.22121085,0.006279389,0.41848505,600416.csv
17.987024,-3.4779665,0.18467908,0.35784134,-20.52354,-313.89996,3.135073,1.2572905,0.36193037,0.053901635,0.43066198,000897.csv
30.640953,-2.556838,-1.612074,0.036318325,-15.6508465,-89.27126,-3.6096358,4.6865225,0.31960842,0.024116186,0.51445264,300389.csv
41.920654,9.007227,6.5770407,3.1928406,68.034874,155.25847,35.994804,2.9865117,0.34735987,0.026767954,0.48107514,300464.csv
19.769207,9.911884,7.833649,0.06800062,33.75568,41.110973,8.361685,1.2224907,0.68785655,0.08973584,0.3755359,000581.csv
25.506289,1.6763356,1.6089594,0.056733046,7.4300723,74.014626,7.941119,4.6299276,0.24679077,0.017556658,0.19562073,600980.csv
23.580751,3.8587532,3.2069821,0.57749414,62.18644,86.75983,83.8359,6.304387,0.19750142,0.012218411,0.18140015,300655.csv
14.0846615,2.3125122,2.0318356,0.6100927,26.418581,26.135065,9.518895,0.76875305,0.5502894,0.017201224,1.2174482,002789.csv
14.22648,0.6501168,1.7582926,39.744297,21.41456,101.644394,5.7815123,0.81413054,0.51971745,0.01352167,1.8170142,600869.csv
31.621721,3.5904255,2.7427998,0.029836593,18.388283,257.16064,19.741657,3.7416968,0.22681646,0.01432381,0.057883006,300475.csv
51.375378,4.700083,3.5115101,0.08077605,49.843346,23.826979,11.505926,1.1317112,0.25193477,0.021091478,0.10644153,603528.csv
26.526731,-80.1499,-6.750488,0.2543934,75.590645,205.88528,-68.89433,2.1850922,0.3038669,0.010790518,0.28393376,002076.csv
5.6687927,5.8058486,2.6497335,8.541833,12.287189,-18.737398,13.003898,1.098231,0.78391254,0.06929046,11.816266,600710.csv
27.227503,7.049843,5.5446725,0.051923912,42.905098,103.819916,14.355797,1.3871008,0.16342005,0.0126699,0.10104741,002481.csv
34.73316,14.407388,8.126965,1.0179337,61.513206,342.80286,24.923832,0.40080598,0.24088226,0.032317054,0.3835682,300415.csv
-112.44749,-63.032284,-19.541737,0.39803532,-38.389606,-142.97702,-27.622454,0.77496636,0.18849544,0.008683677,0.10048476,002473.csv
57.891605,1.1320463,2.9288847,10.893278,39.483078,217.9534,1390.1011,1.0282248,0.47684586,0.025171848,0.18982065,600163.csv
9.089839,5.375726,4.137856,0.28630188,18.918463,40.137196,18.195951,1.4862934,0.52384377,0.09874423,1.8582149,603609.csv
14.776547,2.8008668,2.0549054,0.06070485,37.5955,-116.751114,14.0357065,1.8305469,0.60305184,0.04548779,0.6382479,002106.csv
55.0632,-0.21281429,0.44057047,0.8422744,17.34188,539.40717,-0.77096033,1.317011,0.29605484,0.022835115,0.14175218,000590.csv
2.958193,0.7076874,1.4322333,6.43815,7.3856773,-53.939796,-0.22398643,2.0256476,0.36045825,0.012866142,7.1793737,000829.csv
11.173224,5.471159,3.3459654,3.7184405,86.61895,107.27827,25.837994,1.4968592,0.30464146,0.028447581,0.61184144,002036.csv
13.251881,4.0332937,3.2342474,0.86493593,30.497555,1915.4286,9.493979,2.3548472,0.54484785,0.029569656,0.73082083,300068.csv
16.760412,3.0335178,2.4891348,2.3525665,21.691381,45.629025,11.849826,1.1534146,0.7914421,0.04152151,1.1376209,000753.csv
56.8956,7.8527117,6.077493,0.15112293,14.092826,87.01291,23.566767,2.944241,0.2678794,0.0301294,0.13232931,002467.csv
41.51822,-0.14830005,-0.35216963,0.16533846,32.24453,22.814194,12.1972885,4.9128456,0.35977042,0.010231918,0.09889185,300411.csv
36.323257,5.542393,4.773927,0.15954916,49.883392,54.959553,32.005802,4.079133,0.1810906,0.017153468,0.07692672,300037.csv
40.489006,3.0335398,2.5975006,0.58126235,11.933362,12.733562,10.78318,1.9337796,0.36845276,0.018533401,0.16516566,300078.csv
35.048866,4.964817,4.969966,0.34352648,6.675287,-50.82313,11.676351,2.8331945,0.32593796,0.028344866,0.27788714,603557.csv
4.594872,-1.3446347,-0.31023407,1.1674894,1.3160211,-132.13487,-1.4091394,1.8213645,0.40830857,0.0059666205,0.56376725,601118.csv
25.043865,-0.42547846,1.3466291,1.6323568,55.121933,153.25977,13.653566,1.4556632,0.8332635,0.020078147,0.5953232,002310.csv
26.910717,2.233644,1.971018,0.032600977,15.059137,36.750698,-7.9089684,1.0370541,0.5294274,0.022059789,0.27435037,300329.csv
10.163601,-4.2615685,-3.3104763,0.028829316,7.9108458,2245.727,-15.690327,1.4849477,0.28682825,0.018160287,0.20364977,002231.csv
37.904526,6.8669806,5.5720077,1.0453403,60.99992,72.14323,20.222536,1.2353985,0.76663035,0.05710726,0.2991604,601222.csv
