inv_turn,assets_turn,grossprofit_margin,roe,roa,ocf_to_or,longdebt_to_workingcapital,q_sales_yoy,q_op_yoy,equity_yoy,trade_date,turnover_rate,bp,ep,sp,return,jidu,code,3m,over_return
3.3168,0.201,45.0714,2.3947000000000003,1.47255,-0.12695,0.008,-1.87095,-61.0624,3.36055,20200514.20338983,1.3748406779661018,0.25766696964201913,0.011811572069692073,0.10228034667784283,0.29944012909025297,2020Q2,002153.SZ,1.59985,0.2834416290902529
0.80415,0.45245,62.01825,4.92845,4.3174,0.0434,0.08994999999999999,-3.38415,102.9863,2.7825,20200514.20338983,2.6868152542372887,0.7742481545522355,0.04508692955079797,0.8769395033437826,0.006472514505617675,2020Q2,002154.SZ,1.59985,-0.009525985494382324
7.0466,0.5457,3.5336,-0.7759999999999999,-0.4951,-0.0377,21.596,-17.629,-181.8693,0.1446,20200514.20338983,2.070876271186441,0.5165763926473774,0.01678366858243922,1.4525679507681766,0.006455196749809082,2020Q2,002155.SZ,1.59985,-0.009543303250190916
2.573,0.5764,20.5496,14.9723,5.47955,-0.05585,15.6714,45.4676,548.76325,57.372,20200514.20338983,3.24092372881356,0.22748224666749955,0.03117411908242137,0.5491344206246775,-0.08218264049620919,2020Q2,002157.SZ,1.59985,-0.09818114049620917
1.67135,0.31355,34.03255,7.03375,4.8828,0.027950000000000003,0.17980000000000002,9.61615,59.57380000000001,10.2525,20200514.20338983,3.9194389830508483,0.3076202288254439,0.03526139649834304,0.2713306275994021,0.2113760506849349,2020Q2,002158.SZ,1.59985,0.1953775506849349
2.03955,0.41625,15.513750000000002,0.16759999999999994,1.3478,0.0322,0.5235,-12.9156,72.6675,3.93605,20200514.20338983,4.781189830508473,0.8297148934236661,0.006175654574760022,1.18188787180176,0.02066663680855944,2020Q2,002160.SZ,1.59985,0.004668136808559442
0.8714,0.14795000000000005,42.4509,18.5402,16.1612,-0.13325,0.1282,2.27525,-71.60239999999997,36.5239,20200514.20338983,2.273169491525424,0.32608570335677484,0.13040010188868714,0.09635088168823444,-0.1021052229371532,2020Q2,002161.SZ,1.59985,-0.1181037229371532
1.5681,0.34965,28.6438,1.38555,1.5054,0.02765,4.34905,200.3459,-102.66325,-1.0742,20200514.20338983,1.2312016949152542,0.2826219996363373,0.010744315536331862,1.8459806198842104,-0.09531017980432524,2020Q2,002164.SZ,1.59985,-0.11130867980432524
1.2463,0.1207,22.9707,1.5748,1.1246,-0.1086,34.4499,-21.3891,15.6212,4.6021,20200514.20338983,2.6457610169491512,0.5622339203422484,0.03187796476183323,0.8508219396244887,-0.06165719809479036,2020Q2,002165.SZ,1.59985,-0.07765569809479038
0.27085,0.1794,30.4407,4.13905,3.1821,0.25930000000000003,0.1683,62.86530000000001,293.2769,50.81505,20200514.20338983,3.0334745762711868,0.3901955965456033,0.022768759570335674,0.161334540493879,0.02793246267560591,2020Q2,002166.SZ,1.59985,0.011933962675605909
3.9237,0.1988,70.9268,4.2262499999999985,3.9159,0.08365,1.19305,30.643500000000003,-15.554,-3.7903,20200514.20338983,1.9827864406779665,0.31156441904159793,0.034270297497618445,0.22909618526512426,0.12849797055960174,2020Q2,002168.SZ,1.59985,0.11249947055960174
1.7530499999999998,0.264,17.62025,1.58035,1.7136,-0.05735,0.5199499999999999,-6.460850000000002,-1074.61825,-1.1401,20200514.20338983,5.736405084745762,0.3855264038549975,0.014122866561122653,0.3633041912211951,0.07512786005446756,2020Q2,002169.SZ,1.59985,0.05912936005446756
3.52925,0.37185,18.1496,0.9723,1.47215,0.23515,19.8443,4.668,114.1628,2.48785,20200514.20338983,5.028818644067796,0.5408177827136065,0.00669871975278652,0.6430513064271552,-0.060932550995157424,2020Q2,002170.SZ,1.59985,-0.07693105099515743
8.17455,1.3541,6.1465999999999985,3.7626,3.44225,-0.013449999999999998,0.0844,45.34725,-105.57945,19.76595,20200514.20338983,2.16061186440678,0.4812363570912017,0.04030894188474002,1.4384153497617018,0.2376542428609893,2020Q2,002171.SZ,1.59985,0.2216557428609893
9.37255,0.1466,3.1672,-19.6435,-16.3082,0.0305,0.20155,-38.8322,-762.7754,-32.5342,20200514.20338983,0.8892983050847459,1.017701518617581,0.01215033357174568,0.3848183226941749,0.03951595968627941,2020Q2,002173.SZ,1.59985,0.023517459686279413
0.8322,0.2652,38.5217,6.2807,3.781400000000001,0.27690000000000003,1.95845,2.8968500000000006,-79.13624999999998,10.01755,20200514.20338983,6.088001694915253,0.2792489170824785,0.02770339913038956,0.18135703751676066,0.3278439236330783,2020Q2,002174.SZ,1.59985,0.3118454236330783
0.2807,0.0503,25.9991,-5.5901,-0.4762,-0.1898,0.9094,-35.9467,56.9468,-20.8466,20200514.20338983,1.4085271186440678,0.12562166093188434,0.11750051009395145,0.17720835326707876,-0.25970822040937475,2020Q2,002175.SZ,1.59985,-0.2757067204093747
2.3738,0.1967,2.26635,-39.9014,-12.71965,0.1776,10.13395,-36.75245,-79.4049,-57.1036,20200515.672413792,1.8740637931034487,0.5480708297428964,0.0188937141724557,0.9640163657920504,-0.21734643362988407,2020Q2,002176.SZ,1.59985,-0.2333449336298841
1.24275,0.0749,58.7237,0.6396499999999998,0.6809999999999998,0.14439999999999995,0.0248,2.5021500000000003,-54.51485,0.7708,20200514.20338983,2.119355932203389,0.4823312884272041,0.020612574498885275,0.08158564617261455,-0.023530497410193744,2020Q2,002177.SZ,1.59985,-0.039528997410193736
1.04035,0.2594,13.6471,0.23345,0.012050000000000005,-0.25865,0.10655,-21.4022,82.05965,3.6172,20200514.20338983,4.889467796610169,0.2607933187183126,0.007400181778460838,0.30408208817347365,0.11434069146541105,2020Q2,002178.SZ,1.59985,0.09834219146541104
0.6147,0.1173,28.0439,1.9752,1.0287,-0.1422,0.0563,-16.5211,-35.1266,32.8537,20200514.20338983,0.7424101694915254,0.2180177751096937,0.02751807217227388,0.2353061622363733,0.18590498633805214,2020Q2,002179.SZ,1.59985,0.16990648633805214
3.18065,0.3845,36.52385,7.09375,3.4624,-0.015650000000000004,0.251,4.71455,826.0202,16.29475,20200514.20338983,2.272662711864407,0.181136644894554,0.025225987068715386,0.7046775023275071,0.20425589851771464,2020Q2,002180.SZ,1.59985,0.18825739851771464
0.8137,0.0234,23.6666,0.1874,0.0163,-0.1327,0.0854,-38.2651,-63.9223,1.305,20200514.20338983,1.0551067796610163,0.7193672219303862,0.014955840907957946,0.1208982984452126,0.11051574393038817,2020Q2,002181.SZ,1.59985,0.09451724393038816
5.29525,1.0067,5.596,0.9561,2.40365,0.0229,1.1291000000000002,20.16025,6.850199999999997,0.7167999999999999,20200514.20338983,2.944244067796612,0.6237867686572535,0.010306214029508563,7.4743400704892675,0.3308908267830171,2020Q2,002183.SZ,1.59985,0.31489232678301715
3.088,0.5622,20.671,2.4738,2.9346,0.1199,0.02195,3.9734,115.0571,5.2387,20200514.20338983,5.411772881355931,0.3146839566118103,0.017051030205699997,0.6380037228205186,-0.03863779270541423,2020Q2,002184.SZ,1.59985,-0.05463629270541423
3.7012,0.33645,17.4372,2.5336,2.051,0.17145,2.71195,13.3396,314.722,34.60825,20200514.20338983,8.231552542372876,0.22111532790762106,0.00914967941908204,0.220950442535911,0.3171556060798281,2020Q2,002185.SZ,1.59985,0.3011571060798281
4.9791500000000015,0.43535,21.0162,-1.5508,-0.7508999999999999,-0.1291,0.02125,-32.2152,-256.14035,-3.3445,20200514.20338983,1.474710169491525,0.4717437749318596,0.015959958158493992,0.5235868443767,0.155080200690335,2020Q2,002186.SZ,1.59985,0.139081700690335
20.79845,0.9704,27.3761,1.3886499999999995,0.8253999999999999,-0.3655,0.0609,-46.2974,-97.7078,-1.24325,20200505.33333333,3.675335185185185,0.9661908958878994,0.04557726502360846,2.823549214854172,0.39935071972705377,2020Q2,002187.SZ,1.59985,0.3833522197270538
0.78135,0.0757,42.88755000000001,-33.8621,178.8708,27.11025,31.09475,-98.5507,88.84164999999999,-101.6994,20200512.58620689,1.1733413793103449,0.008684670981647937,0.4487294050660613,0.042872973164498215,-0.19782574332992006,2020Q2,002188.SZ,1.59985,-0.2138242433299201
3.40335,0.5057,11.2281,3.3491,1.27435,0.06025,0.3506,-16.998849999999994,-146.3075,25.31355,20200514.20338983,2.5688881355932214,0.30410364202629,0.025957909435834075,0.5819748172995469,0.02453394081702604,2020Q2,002189.SZ,1.59985,0.008535440817026042
1.49385,0.1535,14.2948,14.72655,6.2779,0.03095,0.1671,-67.38419999999999,102.44565,42.4412,20200512.637931034,0.7282258620689658,0.34605181899038856,0.08735990304655916,0.2285325269560301,-0.016546985485848858,2020Q2,002190.SZ,1.59985,-0.03254548548584886
1.67665,0.2882,41.88925,8.06185,8.1609,0.177,0.0217,0.3176000000000005,-1.7531,6.15835,20200514.20338983,0.8744898305084746,0.5387578338945882,0.06521856872601525,0.2975419469905117,-0.016531480768962367,2020Q2,002191.SZ,1.59985,-0.032529980768962366
0.9889666666666668,0.16913333333333333,25.64086666666667,1.3188333333333333,1.6743,-0.15626666666666664,1.0678,-33.34423333333333,-118.17453333333331,1.861,20200514.20338983,1.814564406779661,1.4737739192039705,0.036394233989937234,0.6706928200330541,-0.0729415439423673,2020Q2,002193.SZ,1.59985,-0.0889400439423673
2.47555,0.44045,25.0937,8.26385,6.24065,0.40555,0.0273,12.32835,-14.90965,15.7971,20200514.20338983,3.938628813559324,0.13449670660091032,0.01676222295769249,0.10920793426536657,0.002358317614959743,2020Q2,002194.SZ,1.59985,-0.013640182385040256
47.7044,0.12065,90.61135,4.39845,3.81925,0.6396999999999999,0.0138,-77.23795000000001,-104.0511,7.050649999999999,20200514.20338983,1.8453322033898307,0.6059311452287796,0.05722700680989449,0.17172791039172214,0.014236186194310312,2020Q2,002195.SZ,1.59985,-0.0017623138056896864
1.49865,0.22195,18.77785,0.0015000000000000011,0.2301,0.136,0.1166,-40.2753,-75.53790000000002,3.6172,20200514.20338983,1.3725576271186442,0.8903313399005065,0.0072744087387559215,0.5052668798871974,0.04463215402076876,2020Q2,002196.SZ,1.59985,0.028633654020768763
3.0501500000000004,0.13915,29.61615,0.48125,0.7624,0.2148,3.25755,19.81995,13.17505,-0.5961000000000001,20200514.20338983,5.912920338983049,0.5019386673336809,0.004249261740451015,0.2801884119558196,0.2513144282809057,2020Q2,002197.SZ,1.59985,0.2353159282809057
0.9331,0.3418,71.28725,-8.3091,-6.1667000000000005,-0.0934,0.13674999999999998,-7.16875,-407.8081,-15.90335,20200514.20338983,2.062232203389831,0.2827581894814715,0.01463587942282337,0.21696462861215188,0.1046980446167048,2020Q2,002198.SZ,1.59985,0.0886995446167048
2.00535,0.26575,11.4775,1.8325,1.1553,0.14565,0.05845,17.747999999999994,91.0801,4.48765,20200514.20338983,2.0230915254237285,0.1945306200735651,0.00731478672056505,0.10009041366114993,-0.0061463008486943894,2020Q2,002199.SZ,1.59985,-0.022144800848694392
0.1882,0.09775,27.61515,-0.2048500000000004,3.25845,2.45645,0.34555,-53.62895,-216.13015,10.7259,20200512.672413792,0.8544396551724134,0.15147916570731465,0.0322819096442617,0.6142212327858423,-0.10978756188018546,2020Q2,002200.SZ,1.59985,-0.12578606188018546
2.6079000000000003,0.23405,20.2737,5.4117,2.4944,0.0983,212.0821,12.54855,133.4271,24.3931,20200514.20338983,0.7466983050847459,0.6967278460961469,0.05268070133141352,0.9117149728205036,0.048288785367252327,2020Q2,002202.SZ,1.59985,0.032290285367252335
6.4816,1.16375,5.9813,6.9948,3.91115,0.0393,0.7864,21.0381,-30.202850000000005,17.8741,20200514.20338983,0.15706271186440676,0.5029592449107007,0.05707153651764945,2.3047901515690095,-0.024891937166779773,2020Q2,002203.SZ,1.59985,-0.040890437166779765
0.94775,0.2704,20.41335,0.4232,0.2458,-0.01915000000000001,0.11805,6.7030499999999975,118.939,1.147,20200514.20338983,5.350700000000002,0.8581720423378159,0.004786210740114472,0.8984883273697881,0.3868061253802779,2020Q2,002204.SZ,1.59985,0.3708076253802779
2.05505,0.1249,22.08915,-1.0964,0.71765,-1.1856000000000002,11.5133,-19.48495,-3.1257,-9.437000000000001,20200514.20338983,6.32648813559322,0.5199052049641149,0.0025000251900984148,0.5104953257590215,-0.0809604608623625,2020Q2,002205.SZ,1.59985,-0.0969589608623625
3.0435,0.4579,20.2771,6.5368,4.3768,-0.04475000000000001,13.8777,0.057599999999999874,-7.10895,-3.38145,20200514.20338983,0.5888322033898307,0.6832320843132411,0.07969630325850822,0.9575524526578888,-0.029241849594496962,2020Q2,002206.SZ,1.59985,-0.04524034959449697
0.08665,0.1402,53.2418,12.37295,4.8447000000000005,-0.18920000000000006,0.49065,175.5793,198.34975,54.027,20200514.20338983,4.177976271186441,0.6658615366959196,0.05707773194331185,0.4898010986977677,0.4323523067196458,2020Q2,002208.SZ,1.59985,0.4163538067196457
0.8001499999999999,0.29755,28.69645,-3.25605,-1.15015,-0.05415,0.36255,-14.7382,-61.700750000000006,-5.72685,20200514.20338983,1.3421627118644068,0.5118144579742919,0.008445782148347064,0.6734104360633683,-0.03577617316528335,2020Q2,002209.SZ,1.59985,-0.05177467316528335
4.240933333333333,0.025,31.77966666666667,-143.1969,-40.609066666666656,-0.02233333333333333,0.6945,62.3749,-105.84899999999999,-456.44056666666665,20200514.20338983,1.3888864406779664,0.3497533922601498,0.03597646916767488,8.691432991625751,-0.07924937165414092,2020Q2,002210.SZ,1.59985,-0.09524787165414092
9.75365,0.5344,9.9333,-6.0795,-3.6155,-1.3893000000000002,0.0085,12.904499999999995,-1120.3577,-11.4902,20200514.20338983,0.9714322033898304,0.3029336428564875,0.005021334987983587,0.4746875493470937,0.1261946025606681,2020Q2,002211.SZ,1.59985,0.11019610256066813
3.1141,0.37045,19.85755,1.4491999999999998,1.5681500000000002,0.02175,0.0616,5.364299999999998,-37.50765,6.25675,20200514.20338983,0.91898813559322,0.2983829660069773,0.014665808696231072,0.2315352908188317,0.1411926116452007,2020Q2,002212.SZ,1.59985,0.1251941116452007
2.4667,0.2694,17.29005,0.25715,-0.08215,-0.1343,0.0021,159.3873,309.94645,0.68055,20200514.20338983,1.391344067796611,0.1038129888407313,0.0004168180552150247,0.04795653657939245,0.1782074685982994,2020Q2,002213.SZ,1.59985,0.1622089685982994
0.41425,0.26895,60.7725,11.0627,9.6194,0.446,0.08375,170.59404999999995,558.1866,13.16715,20200514.20338983,6.37354915254237,0.12117661177236015,0.011670318161102415,0.05114187884658773,0.3765704609826985,2020Q2,002214.SZ,1.59985,0.3605719609826985
1.6285,0.4538,28.01945,8.10685,4.09225,-0.04585,0.0864,1.5028,-93.176,9.1067,20200514.20338983,2.2459881355932203,0.4184862671265079,0.046627030834820164,0.7160639986002731,0.01355422191591881,2020Q2,002215.SZ,1.59985,-0.002444278084081189
2.2066,0.8089999999999999,36.10265,10.5898,5.1944,0.08135,0.5585,23.9721,1163.0,13.76865,20200514.20338983,1.5649576271186438,0.13212023484170576,0.010107428544711552,0.32445257360132035,0.17123124813107754,2020Q2,002216.SZ,1.59985,0.15523274813107754
1.7375,0.35055000000000003,15.9881,4.9322,3.173,-0.04635,0.43715,43.6604,39.22415000000001,7.5337999999999985,20200514.20338983,2.1328847457627123,0.7398125456938558,0.06800595179496291,1.0874308579516327,-0.057370031658958966,2020Q2,002217.SZ,1.59985,-0.07336853165895896
1.24845,0.0974,35.1408,2.496,2.19665,0.2229,7.11965,-13.1627,56.5213,3.82895,20200514.20338983,1.9061372881355936,0.7030055200167297,0.0188987590977913,0.2505178157144483,0.14732471475685824,2020Q2,002218.SZ,1.59985,0.13132621475685824
7.2445499999999985,0.3259,22.327,-95.35095,-15.25225,0.1161,0.4316,-26.2131,-140.73915,-93.3736,20200515.65517241,1.4980689655172414,0.0663061551991631,0.013645900525773942,1.3394152460426996,-0.2615277943225254,2020Q2,002219.SZ,1.59985,-0.2775262943225254
12.8105,1.01065,5.64695,7.645149999999999,4.4839,-0.031650000000000005,3.45775,-35.11075,-11.9166,10.79465,20200514.20338983,1.8474016949152536,0.6263830829235896,0.07212537641612324,3.102774429308776,0.00914292083267367,2020Q2,002221.SZ,1.59985,-0.006855579167326329
0.90415,0.29685,52.3027,8.94715,9.02115,0.1478,0.02515,2.278,6.63585,9.9848,20200514.20338983,4.949977966101695,0.19263956472909546,0.02681596924586345,0.09684056945351144,0.396727341286626,2020Q2,002222.SZ,1.59985,0.380728841286626
2.04365,0.3947,47.6655,9.5772,8.4246,0.40775,0.1095,11.7217,27.20545,11.70925,20200514.20338983,5.825108474576273,0.17767592738081794,0.021493310392359768,0.13082704512741675,0.01542718427108551,2020Q2,002223.SZ,1.59985,-0.0005713157289144889
1.7995666666666663,0.2496,34.28026666666667,4.354533333333333,3.886833333333333,0.1327,0.17503333333333335,-11.726833333333332,363.8366333333333,17.232699999999998,20200514.20338983,1.7846271186440683,0.490361860202637,0.0244750360528418,0.2031827650284008,-0.04689622420936113,2020Q2,002224.SZ,1.59985,-0.06289472420936112
0.5851,0.1685,28.6585,2.6630000000000003,1.5686,0.0818,0.0793,-11.2327,44.6517,38.5524,20200514.20338983,1.158808474576271,0.6426625891655153,0.05669444973809711,0.9304369131200696,0.08272482764886444,2020Q2,002225.SZ,1.59985,0.06672632764886444
8.624649999999999,0.1736,39.6582,3.690150000000002,3.8265,0.1094,1.96085,19.59985,18677.8482,6.26605,20200514.20338983,1.183122033898305,0.9174544932431904,0.05352566835811399,0.5231001607432169,0.21580486092074305,2020Q2,002226.SZ,1.59985,0.19980636092074305
0.5994499999999999,0.1565,27.43345,0.3195000000000001,0.2098,-0.09285,0.71405,-15.7336,-48.5913,0.50095,20200514.20338983,2.937383050847457,0.2526008762891431,0.0034403540702081198,0.10632890712326364,-0.15032999783988366,2020Q2,002227.SZ,1.59985,-0.16632849783988365
5.0629,0.97105,12.47575,5.2289,3.76785,0.07285,0.34915,-19.47755,-2.337100000000003,10.1204,20200514.20338983,1.3091508474576268,0.6710416330039407,0.05852878135980951,2.6412055986426086,0.2146676895739688,2020Q2,002228.SZ,1.59985,0.1986691895739688
2.0007,0.16774999999999998,21.7415,0.586,1.0742,-0.38015,0.05095,-27.58825,17.879350000000006,3.85615,20200514.20338983,2.28757627118644,0.4607482600865994,0.007229402093119473,0.1809070742711712,0.12864427508798826,2020Q2,002229.SZ,1.59985,0.11264577508798825
3.3104,0.32025000000000003,45.834950000000006,3.6465,2.52195,-0.20225,0.30365,2.51695,-59.87505,40.80335,20200514.20338983,1.7631796610169492,0.15106361801481868,0.010047068945313615,0.12744619128695334,0.0855263597989604,2020Q2,002230.SZ,1.59985,0.0695278597989604
0.1116,0.0289,12.7324,-0.1744,-0.0854,-2.3054,0.0001,-50.0422,118.0483,8.9015,20200514.20338983,1.9088881355932208,0.2456463980326926,0.01971042236781052,0.14753969234772032,-0.11052467320606063,2020Q2,002231.SZ,1.59985,-0.12652317320606066
4.4747,0.42095,20.42695,4.13835,2.59005,-0.4153,0.0808,-25.0932,9.21305,5.7743,20200514.20338983,1.8252406779661017,0.3081886199438025,0.02263768750022627,0.3996402944406017,0.11893048271286068,2020Q2,002232.SZ,1.59985,0.10293198271286068
0.7774,0.0847,53.5637,3.2571,3.6353,-0.1377,0.0473,-28.158,-23.3199,7.2423,20200514.20338983,2.2994271186440685,0.6263147034322106,0.11347123464140865,0.4510569163131303,0.013211977094982749,2020Q2,002233.SZ,1.59985,-0.00278652290501725
2.1573,0.62105,50.3936,44.3444,30.1125,0.39615,0.14185,0.6340000000000003,-6.283100000000001,117.83165,20200514.20338983,3.439932203389831,0.3875554301281624,0.19173658065887367,0.4175128585785948,-0.2459528924173311,2020Q2,002234.SZ,1.59985,-0.2619513924173311
3.9631,0.1086,26.51325,0.48475,0.6083000000000001,-0.33414999999999995,0.00095,-33.079750000000004,-527.46955,-14.130999999999998,20200514.20338983,4.4630677966101695,0.4036155505578207,0.008314175440644833,0.1085609510526045,0.006153865574378817,2020Q2,002235.SZ,1.59985,-0.009844634425621182
2.4426,0.52805,45.17740000000001,12.28575,6.79845,-0.13940000000000002,0.1136,-3.443150000000001,29.6489,23.52075,20200514.20338983,2.539633898305085,0.30814916770217377,0.06210601148682425,0.5113726939709854,0.18032537518821454,2020Q2,002236.SZ,1.59985,0.16432687518821454
0.8321,0.374,1.3349,1.8994,1.2706,0.0407,5.0921,9.039,-15.4193,6.6741,20200514.20338983,3.3081508474576267,0.3693935957576959,0.02391163557823041,2.233295099422824,0.07500835069220875,2020Q2,002237.SZ,1.59985,0.05900985069220875
23.6829,0.26875,33.9191,4.16405,2.5502,0.16010000000000002,0.13425,15.10235,-53.37085,-4.7299000000000015,20200514.20338983,1.3772525423728816,0.4499841051457726,0.032269443791970144,0.28645560919837065,0.2314242288604973,2020Q2,002238.SZ,1.59985,0.2154257288604973
1.07525,0.29215,11.5706,-2.28795,-0.29275,-0.26165,0.3814,-34.31045,-560.5285,27.12945,20200514.20338983,3.202632203389832,0.497384524493943,0.026905036327314932,0.35073259327123885,0.4754574799281998,2020Q2,002240.SZ,1.59985,0.4594589799281998
3.7793,0.6396999999999999,16.82615,5.0085,3.29915,0.1083,4.523,23.05905,3196.62635,4.5814,20200514.20338983,3.5757338983050846,0.2330624614101208,0.0175365726875369,0.4811272830147041,0.5869398155423452,2020Q2,002241.SZ,1.59985,0.5709413155423452
4.08025,0.7807000000000001,32.933350000000004,12.81285,7.7337,0.10905,0.0086,4.0150500000000005,-4.9906,-2.34045,20200514.20338983,0.660666101694915,0.15056932982581267,0.03351684425597092,0.3803280892352307,0.2987555331467698,2020Q2,002242.SZ,1.59985,0.2827570331467698
0.2238,0.0364,28.5525,0.7464,0.4305,-0.1651,0.6122,-22.3755,-74.6389,212.923,20200514.20338983,2.8663576271186453,0.3196202547475609,0.03480718488889515,0.1394706583797316,0.1633805646445945,2020Q2,002243.SZ,1.59985,0.1473820646445945
0.12925,0.12885,39.7158,5.9562,3.37245,-0.2842,0.6581999999999999,90.36795,58.8832,8.116399999999999,20200514.20338983,0.5334186440677965,1.2657936281065776,0.1149448114354201,1.8136527868859,0.05687041163411505,2020Q2,002244.SZ,1.59985,0.04087191163411505
0.6899,0.1005,8.2508,0.4735,0.5355,0.2286,1.8538,-17.7101,-85.7126,2.6495,20200514.20338983,0.9957864406779658,0.5304050048040377,0.030555561546645682,0.9042633027768796,-5.857716078199859e-05,2020Q2,002245.SZ,1.59985,-0.016057077160782
2.13245,0.37175,27.8239,2.81765,1.9309,0.1178,0.0555,-14.4867,-33.4894,4.27685,20200514.20338983,2.5500406779661025,0.5922927567547455,0.0313375840553601,0.5740524930411132,0.016055737169126717,2020Q2,002246.SZ,1.59985,5.723716912671775e-05
10.00775,0.5061,14.82895,-66.889,-31.7478,-0.29185,0.07245,-95.1415,-43.97785,-78.96795,20200515.65517241,2.8084551724137925,0.33863449122811234,0.12716210618680818,1.9396215892723307,-0.2587438829594257,2020Q2,002247.SZ,1.59985,-0.2747423829594257
1.7728,0.345,20.8015,0.56235,0.83745,-0.009949999999999995,0.6058,-31.90715,177.32175,12.3746,20200514.20338983,1.7421050847457624,0.8479979471118697,0.00635776676684381,0.98628963527563,0.08374298941639209,2020Q2,002249.SZ,1.59985,0.06774448941639209
1.04605,0.26985,40.3603,0.93125,1.95165,0.20995,0.7565500000000001,-40.39965,-157.81865,1.97715,20200514.20338983,0.7031305084745763,0.3745794015979896,0.0073414541849882034,0.270677681062882,0.4478651820033287,2020Q2,002250.SZ,1.59985,0.4318666820033287
0.32365,0.13090000000000002,65.02815,3.5696,4.0071,0.516,0.01155,47.25705,76.37405,65.63095,20200514.20338983,0.8788000000000001,0.44325403615902603,0.0106776691107328,0.04182291321845958,0.08379283542783199,2020Q2,002252.SZ,1.59985,0.06779433542783199
0.7331500000000001,0.11415,40.4849,1.99455,2.0208,-0.5592999999999999,0.22275,-3.3028500000000003,32.9232,3.0429500000000003,20200514.20338983,1.2231796610169492,0.4743694275339205,0.01788736184855063,0.11612275987250907,0.09699905930404476,2020Q2,002253.SZ,1.59985,0.08100055930404476
0.7981,0.1103,24.6833,2.2197,1.5038,0.0262,0.6298,-25.4594,37.3361,9.1133,20200509.85714286,1.0228892857142855,0.3154936532464751,0.02869933465208255,0.33730230851451404,0.18970166409157715,2020Q2,002254.SZ,1.59985,0.17370316409157716
0.7592,0.1282,26.0022,2.4524,1.5524,0.0272,2.0918,-3.636,-3.657,10.1562,20200514.20338983,2.247727118644068,0.3923927972243648,0.0379171917331125,0.5074243401932789,0.1916753185743188,2020Q2,002258.SZ,1.59985,0.1756768185743188
38.39755,0.27115,8.47505,-78.46645000000002,-25.2497,0.0466,0.3843,-11.1306,-405.64925,-84.5817,20200514.20338983,0.4677661016949152,0.25649800611821233,0.00678702375548682,0.6246156474670913,0.06929178047139177,2020Q2,002259.SZ,1.59985,0.05329328047139177
2.24685,0.25,45.9082,0.93115,0.52565,-0.1953,0.1636,10.1077,189.1813,-0.0991,20200514.20338983,3.6599779661016965,0.2612221752887093,0.0023141906783445605,0.1291428559181276,-0.056000336119321,2020Q2,002261.SZ,1.59985,-0.071998836119321
0.4758,0.1712,76.1082,3.7353,3.5213,0.3215,0.0309,-29.7251,10.4615,21.6132,20200514.20338983,2.702294915254237,0.25709832268435906,0.04597382691312297,0.28758786723810403,0.3966999051966778,2020Q2,002262.SZ,1.59985,0.3807014051966777
5.31675,0.31415000000000004,12.540299999999998,1.52655,1.62875,0.0432,0.1248,-3.2326,182.3654,2.68265,20200512.689655174,2.0365844827586206,0.5312453661452129,0.01351994996550457,0.38436087945791536,0.10937255714778653,2020Q2,002263.SZ,1.59985,0.09337405714778653
2.012,0.29525,11.86355,-0.6342000000000001,-0.09515000000000008,-0.04840000000000001,0.41155,-8.282,-93.6242,2.742,20200514.20338983,0.9970016949152544,0.3830679158762826,0.0029408034309522393,0.3117053770771149,-0.025521868795119872,2020Q2,002265.SZ,1.59985,-0.04152036879511988
2.4228,0.17789999999999995,32.34185,0.2282,-0.5022499999999999,-3.6221,0.015199999999999997,-22.473800000000004,-31.52905,2.9564,20200514.20338983,1.4704847457627122,0.2430666616973507,0.007852441365082376,0.11124620503176896,-0.05204277915188296,2020Q2,002268.SZ,1.59985,-0.06804127915188296
0.9184,0.47655,37.18335,-22.46445,-7.0259,-0.06495000000000001,1.108,-39.8162,-1047.1548,-33.3318,20200514.20338983,1.1016186440677964,0.36505292614546775,0.007223812736677523,1.1397371929395983,-0.052021184750878524,2020Q2,002269.SZ,1.59985,-0.06801968475087852
0.85065,0.18000000000000002,50.68195,6.7404,5.9865,0.1599,0.4796,-21.6574,215.14835,8.70405,20200514.20338983,3.086816949152543,0.6143107161993494,0.03814739339890797,0.29140798236899795,0.214912124107324,2020Q2,002270.SZ,1.59985,0.198913624107324
3.214,0.4864,34.40904999999999,12.3322,7.416749999999999,-0.38065,0.31805,1.3179499999999995,8.5975,32.21165,20200514.20338983,1.7734559322033907,0.18376182442660466,0.03167280616686416,0.2820608946371981,0.18453698081590048,2020Q2,002271.SZ,1.59985,0.16853848081590048
1.6427999999999998,0.28495,21.62955,2.3054,2.01065,-0.077,0.03825,-12.437399999999998,166.6818,4.482,20200514.20338983,4.851859322033898,0.7094498040636783,0.031996718684453064,0.44133886102281705,0.0023894873973815184,2020Q2,002272.SZ,1.59985,-0.01360901260261848
3.6926,0.2948,26.4333,6.59215,5.596,0.1876,0.22215,28.5116,90.7486,27.42625,20200514.20338983,5.397296610169492,0.28908324564375515,0.026648561006154845,0.15354973383661416,0.2596931923978885,2020Q2,002273.SZ,1.59985,0.2436946923978885
1.69835,0.28775,69.56909999999999,8.3204,7.8081,0.39465,0.1326,-2.13485,1.4654000000000007,1.1026,20200514.20338983,0.7191542372881355,0.3558117182550382,0.050199758354451264,0.2043820987177772,0.11193110673410167,2020Q2,002275.SZ,1.59985,0.09593260673410167
