end_date,营收得分,利润得分,费用得分,周转得分,现金得分,净资产得分,总资产得分,市净率得分,市盈率得分,总分,code,name
20200331,0,10,10.0,0,10,0,2,1,0,33.0,603722.SH,阿科力
20200630,0,10,9.0,0,5,0,7,0,0,31.0,603722.SH,阿科力
20200930,0,0,5.0,10,2,0,3,0,0,20.0,603722.SH,阿科力
20201231,2,10,3.0,10,3,0,6,2,0,36.0,603722.SH,阿科力
20170630,0,0,0.0,0,0,2,7,0,0,9.0,603725.SH,天安新材
20170930,10,0,0.0,0,0,0,3,0,0,13.0,603725.SH,天安新材
20171231,7,0,5.0,10,0,0,5,0,0,27.0,603725.SH,天安新材
20180331,10,10,7.0,0,0,0,4,0,0,31.0,603725.SH,天安新材
20180630,8,6,5.0,0,0,0,3,0,0,22.0,603725.SH,天安新材
20180930,3,7,5.0,10,0,0,3,0,0,28.0,603725.SH,天安新材
20181231,0,0,7.0,10,0,0,1,0,0,18.0,603725.SH,天安新材
20190331,0,0,5.0,0,0,0,0,0,0,5.0,603725.SH,天安新材
20190630,0,0,5.0,0,10,0,0,0,0,15.0,603725.SH,天安新材
20190930,0,0,5.0,10,10,0,0,7,10,42.0,603725.SH,天安新材
20191231,0,0,5.0,10,10,0,0,8,10,43.0,603725.SH,天安新材
20200331,0,0,10.0,0,10,0,0,8,10,38.0,603725.SH,天安新材
20200630,0,0,9.0,0,10,0,0,8,10,37.0,603725.SH,天安新材
20200930,0,10,1.0,10,7,0,0,7,10,45.0,603725.SH,天安新材
20201231,0,10,3.0,10,10,0,0,8,10,51.0,603725.SH,天安新材
20170630,10,10,0.0,0,0,7,10,1,0,38.0,603726.SH,朗迪集团
20170930,10,10,0.0,0,0,5,10,1,0,36.0,603726.SH,朗迪集团
20171231,10,10,5.0,10,0,5,10,1,0,51.0,603726.SH,朗迪集团
20180331,10,0,5.0,0,0,5,10,1,0,31.0,603726.SH,朗迪集团
20180630,10,0,5.0,1,0,7,10,1,0,34.0,603726.SH,朗迪集团
20180930,10,0,7.0,10,0,5,10,1,0,43.0,603726.SH,朗迪集团
20181231,10,0,7.0,10,0,3,10,1,0,41.0,603726.SH,朗迪集团
20190331,5,0,5.0,0,0,2,10,1,0,23.0,603726.SH,朗迪集团
20190630,0,0,5.0,0,0,4,10,1,0,20.0,603726.SH,朗迪集团
20190930,0,0,5.0,10,0,3,10,6,10,44.0,603726.SH,朗迪集团
20191231,0,0,7.0,10,1,2,7,6,10,43.0,603726.SH,朗迪集团
20200331,0,0,9.0,0,2,0,0,2,10,23.0,603726.SH,朗迪集团
20200630,0,0,3.0,0,0,0,2,6,10,21.0,603726.SH,朗迪集团
20200930,0,0,3.0,10,0,1,7,6,10,37.0,603726.SH,朗迪集团
20170630,0,0,0.0,0,0,0,2,4,0,6.0,603727.SH,博迈科
20170930,0,0,0.0,0,0,0,0,4,0,4.0,603727.SH,博迈科
20171231,0,0,10.0,10,0,0,0,4,0,24.0,603727.SH,博迈科
20180331,0,0,10.0,0,0,0,0,4,0,14.0,603727.SH,博迈科
20180630,0,0,0.0,0,0,0,0,4,0,4.0,603727.SH,博迈科
20180930,0,0,0.0,10,10,0,0,4,0,24.0,603727.SH,博迈科
20181231,0,0,0.0,3,10,0,0,4,0,17.0,603727.SH,博迈科
20190331,10,10,1.0,0,10,0,0,4,0,35.0,603727.SH,博迈科
20190630,10,10,1.0,6,0,0,0,4,0,31.0,603727.SH,博迈科
20190930,10,10,5.0,10,10,0,0,8,10,63.0,603727.SH,博迈科
20191231,10,10,3.0,10,0,0,0,8,10,51.0,603727.SH,博迈科
20200331,10,10,9.0,0,10,0,0,9,10,58.0,603727.SH,博迈科
20200630,10,10,0.0,10,10,0,0,8,10,58.0,603727.SH,博迈科
20200930,10,10,0.0,10,10,0,0,8,10,58.0,603727.SH,博迈科
20170630,10,0,0.0,0,0,3,10,0,0,23.0,603728.SH,鸣志电器
20170930,9,0,0.0,0,0,3,10,0,0,22.0,603728.SH,鸣志电器
20171231,5,0,5.0,10,0,3,10,0,0,33.0,603728.SH,鸣志电器
20180331,0,0,10.0,0,0,0,2,0,0,12.0,603728.SH,鸣志电器
20180630,8,0,1.0,0,0,0,6,0,0,15.0,603728.SH,鸣志电器
20180930,10,0,1.0,10,0,0,6,0,0,27.0,603728.SH,鸣志电器
20181231,10,0,5.0,10,0,0,6,0,0,31.0,603728.SH,鸣志电器
20190331,10,0,10.0,0,0,0,1,0,0,21.0,603728.SH,鸣志电器
20190630,4,0,5.0,0,0,0,3,0,0,12.0,603728.SH,鸣志电器
20190930,3,0,1.0,10,0,0,5,5,0,24.0,603728.SH,鸣志电器
20191231,4,0,3.0,10,6,0,5,7,0,35.0,603728.SH,鸣志电器
20200331,0,0,10.0,0,10,0,0,5,10,35.0,603728.SH,鸣志电器
20200630,0,1,3.0,0,10,0,4,6,10,34.0,603728.SH,鸣志电器
20200930,0,3,1.0,10,10,0,8,3,10,45.0,603728.SH,鸣志电器
20170630,0,0,0.0,0,0,0,0,0,0,0.0,603729.SH,龙韵股份
20170930,0,0,0.0,0,0,0,0,0,0,0.0,603729.SH,龙韵股份
20171231,10,10,3.0,0,0,0,0,0,0,23.0,603729.SH,龙韵股份
20180331,10,10,5.0,0,10,0,0,0,0,35.0,603729.SH,龙韵股份
20180630,10,10,5.0,0,10,0,0,0,0,35.0,603729.SH,龙韵股份
20180930,10,7,5.0,0,10,0,0,0,0,32.0,603729.SH,龙韵股份
20181231,0,0,3.0,0,8,0,0,0,0,11.0,603729.SH,龙韵股份
20190331,0,0,10.0,0,10,0,0,0,0,20.0,603729.SH,龙韵股份
20190630,0,0,0.0,0,0,0,0,0,0,0.0,603729.SH,龙韵股份
20190930,0,0,0.0,0,0,0,0,8,0,8.0,603729.SH,龙韵股份
20191231,0,0,7.0,0,0,0,0,8,0,15.0,603729.SH,龙韵股份
20200331,10,10,1.0,0,0,0,0,9,0,30.0,603729.SH,龙韵股份
20200630,0,10,9.0,0,0,0,0,7,0,26.0,603729.SH,龙韵股份
20200930,0,10,7.0,10,10,0,0,8,0,45.0,603729.SH,龙韵股份
20170630,10,10,0.0,0,0,10,10,0,0,40.0,603730.SH,岱美股份
20170930,10,10,0.0,0,0,10,10,0,0,40.0,603730.SH,岱美股份
20171231,10,9,3.0,10,0,10,10,0,0,52.0,603730.SH,岱美股份
20180331,10,0,5.0,0,0,9,10,0,0,34.0,603730.SH,岱美股份
20180630,9,0,1.0,0,0,9,10,0,0,29.0,603730.SH,岱美股份
20180930,10,0,1.0,10,4,8,10,0,0,43.0,603730.SH,岱美股份
20181231,10,0,5.0,10,8,7,10,0,0,50.0,603730.SH,岱美股份
20190331,10,0,10.0,0,9,9,10,0,0,48.0,603730.SH,岱美股份
20190630,10,0,5.0,0,8,8,10,0,0,41.0,603730.SH,岱美股份
20190930,10,0,1.0,10,3,8,10,5,0,47.0,603730.SH,岱美股份
20191231,8,2,7.0,10,1,8,10,4,0,50.0,603730.SH,岱美股份
20200331,0,0,1.0,0,1,6,10,5,0,23.0,603730.SH,岱美股份
20200630,0,0,10.0,0,2,0,5,4,10,31.0,603730.SH,岱美股份
20200930,0,0,7.0,10,9,4,10,1,10,51.0,603730.SH,岱美股份
20170630,0,0,0.0,0,0,9,10,0,0,19.0,603733.SH,仙鹤股份
20170930,10,10,0.0,0,0,9,10,0,0,39.0,603733.SH,仙鹤股份
20171231,10,10,5.0,0,0,9,10,0,0,44.0,603733.SH,仙鹤股份
20180331,10,10,3.0,0,0,6,10,0,0,39.0,603733.SH,仙鹤股份
20180630,10,0,5.0,0,0,2,8,0,0,25.0,603733.SH,仙鹤股份
20180930,10,0,7.0,10,0,2,9,0,0,38.0,603733.SH,仙鹤股份
20181231,10,0,5.0,10,0,0,6,0,0,31.0,603733.SH,仙鹤股份
20190331,10,0,1.0,0,0,0,0,0,0,11.0,603733.SH,仙鹤股份
20190630,7,0,5.0,0,0,0,3,0,0,15.0,603733.SH,仙鹤股份
20190930,8,0,7.0,10,8,1,8,6,10,58.0,603733.SH,仙鹤股份
20191231,6,10,5.0,10,8,2,8,6,0,55.0,603733.SH,仙鹤股份
20200331,0,10,9.0,0,0,1,6,6,10,42.0,603733.SH,仙鹤股份
20200630,0,10,5.0,0,0,5,10,6,10,46.0,603733.SH,仙鹤股份
20200930,0,10,3.0,10,0,5,10,6,10,54.0,603733.SH,仙鹤股份
20201231,1,10,0.0,10,0,6,10,4,10,51.0,603733.SH,仙鹤股份
20170630,10,9,0.0,0,0,0,1,0,0,20.0,603737.SH,三棵树
20170930,10,10,0.0,0,0,2,6,0,0,28.0,603737.SH,三棵树
20171231,10,10,1.0,10,2,7,10,0,0,50.0,603737.SH,三棵树
20180331,10,10,10.0,0,0,0,0,0,0,30.0,603737.SH,三棵树
20180630,10,10,0.0,0,0,0,2,0,0,22.0,603737.SH,三棵树
20180930,10,10,0.0,10,0,5,7,0,0,42.0,603737.SH,三棵树
20181231,10,9,3.0,10,0,8,10,0,0,50.0,603737.SH,三棵树
20190331,10,10,10.0,0,0,0,0,0,0,30.0,603737.SH,三棵树
20190630,10,10,1.0,0,0,7,5,0,0,33.0,603737.SH,三棵树
20190930,10,10,0.0,10,0,10,10,0,10,60.0,603737.SH,三棵树
20191231,10,10,3.0,10,0,10,10,0,10,63.0,603737.SH,三棵树
20200331,0,0,10.0,0,0,0,0,0,10,20.0,603737.SH,三棵树
20200630,10,0,0.0,0,0,3,1,0,10,24.0,603737.SH,三棵树
20200930,10,10,0.0,10,0,10,8,0,10,58.0,603737.SH,三棵树
20170630,10,4,0.0,0,0,1,10,0,0,25.0,603738.SH,泰晶科技
20170930,10,2,0.0,0,0,1,10,0,0,23.0,603738.SH,泰晶科技
20171231,10,5,5.0,10,10,1,10,0,0,51.0,603738.SH,泰晶科技
20180331,10,0,9.0,0,10,0,6,0,0,35.0,603738.SH,泰晶科技
20180630,10,0,1.0,0,10,0,5,0,0,26.0,603738.SH,泰晶科技
20180930,10,0,3.0,10,0,0,5,0,0,28.0,603738.SH,泰晶科技
20181231,8,0,7.0,10,0,0,1,0,0,26.0,603738.SH,泰晶科技
20190331,0,0,10.0,0,10,0,0,0,0,20.0,603738.SH,泰晶科技
20190630,0,0,7.0,0,10,0,0,0,0,17.0,603738.SH,泰晶科技
20190930,0,0,3.0,10,10,0,0,1,10,34.0,603738.SH,泰晶科技
20191231,0,0,5.0,10,10,0,0,1,10,36.0,603738.SH,泰晶科技
20200331,0,0,10.0,0,10,0,0,0,10,30.0,603738.SH,泰晶科技
20200630,0,0,0.0,0,10,0,0,0,10,20.0,603738.SH,泰晶科技
20200930,0,0,0.0,10,10,0,0,2,10,32.0,603738.SH,泰晶科技
20201231,4,10,5.0,10,10,0,0,2,0,41.0,603738.SH,泰晶科技
20171231,0,6,0.0,0,0,6,10,0,0,22.0,603739.SH,蔚蓝生物
20180331,0,0,0.0,0,0,0,6,0,0,6.0,603739.SH,蔚蓝生物
20180630,0,0,1.0,0,0,3,10,0,0,14.0,603739.SH,蔚蓝生物
20180930,0,0,3.0,0,0,3,10,0,0,16.0,603739.SH,蔚蓝生物
20181231,0,0,5.0,0,0,5,10,0,0,20.0,603739.SH,蔚蓝生物
20190331,0,0,10.0,0,0,0,2,0,0,12.0,603739.SH,蔚蓝生物
20190630,0,0,5.0,0,0,0,8,0,0,13.0,603739.SH,蔚蓝生物
20190930,0,0,5.0,10,0,0,6,1,10,32.0,603739.SH,蔚蓝生物
20191231,0,0,7.0,10,0,0,8,2,10,37.0,603739.SH,蔚蓝生物
20200331,8,10,0.0,0,0,0,7,3,1,29.0,603739.SH,蔚蓝生物
20200630,4,10,3.0,0,0,0,9,1,5,32.0,603739.SH,蔚蓝生物
20200930,7,10,7.0,10,0,0,10,3,9,56.0,603739.SH,蔚蓝生物
20171231,10,10,0.0,0,0,10,10,0,0,40.0,603755.SH,日辰股份
20180930,0,0,0.0,0,0,10,10,0,0,20.0,603755.SH,日辰股份
20181231,9,6,3.0,0,0,10,10,0,0,38.0,603755.SH,日辰股份
20190331,0,0,5.0,0,0,10,10,0,0,25.0,603755.SH,日辰股份
20190630,0,0,5.0,0,0,10,10,0,0,25.0,603755.SH,日辰股份
20190930,10,7,7.0,0,0,10,10,0,0,44.0,603755.SH,日辰股份
20191231,10,6,5.0,10,0,10,10,0,0,51.0,603755.SH,日辰股份
20200331,0,0,0.0,0,0,0,6,0,0,6.0,603755.SH,日辰股份
20200630,0,0,3.0,0,0,3,10,0,0,16.0,603755.SH,日辰股份
20200930,0,0,7.0,10,0,4,10,0,0,31.0,603755.SH,日辰股份
20170630,10,10,0.0,0,0,10,10,0,0,40.0,603757.SH,大元泵业
20170930,10,10,0.0,0,0,10,10,0,0,40.0,603757.SH,大元泵业
20171231,10,10,7.0,10,0,10,10,0,0,57.0,603757.SH,大元泵业
20180331,10,4,3.0,0,0,6,10,0,0,33.0,603757.SH,大元泵业
20180630,10,5,3.0,0,0,9,10,0,0,37.0,603757.SH,大元泵业
20180930,5,2,5.0,10,0,10,10,0,0,42.0,603757.SH,大元泵业
20181231,0,0,7.0,10,0,8,10,0,0,35.0,603757.SH,大元泵业
20190331,0,0,7.0,0,1,0,10,0,0,18.0,603757.SH,大元泵业
20190630,0,0,3.0,0,6,5,10,0,0,24.0,603757.SH,大元泵业
20190930,0,0,3.0,10,10,7,10,6,10,56.0,603757.SH,大元泵业
20191231,0,0,7.0,10,10,6,10,7,10,60.0,603757.SH,大元泵业
20200331,0,0,1.0,0,10,0,6,7,10,34.0,603757.SH,大元泵业
20200630,10,10,3.0,0,9,8,10,7,3,60.0,603757.SH,大元泵业
20200930,10,8,5.0,10,3,10,10,4,5,65.0,603757.SH,大元泵业
20170630,5,0,0.0,0,0,2,10,4,0,21.0,603758.SH,秦安股份
20170930,6,0,0.0,0,0,0,10,4,0,20.0,603758.SH,秦安股份
20171231,0,0,5.0,10,10,0,8,4,0,37.0,603758.SH,秦安股份
20180331,0,0,5.0,0,10,0,0,4,0,19.0,603758.SH,秦安股份
20180630,0,0,7.0,0,10,0,0,4,0,21.0,603758.SH,秦安股份
20180930,0,0,7.0,10,0,0,0,4,0,21.0,603758.SH,秦安股份
20181231,0,0,9.0,10,0,0,0,4,0,23.0,603758.SH,秦安股份
20190331,0,0,10.0,0,0,0,0,4,0,14.0,603758.SH,秦安股份
20190630,0,0,10.0,0,0,0,0,4,0,14.0,603758.SH,秦安股份
20190930,0,0,0.0,10,0,0,0,10,0,20.0,603758.SH,秦安股份
20191231,0,10,5.0,10,0,0,0,9,0,34.0,603758.SH,秦安股份
20200331,0,10,10.0,0,10,0,0,10,0,40.0,603758.SH,秦安股份
20200630,10,10,0.0,3,0,10,10,9,10,62.0,603758.SH,秦安股份
20200930,10,10,0.0,10,0,5,10,9,10,64.0,603758.SH,秦安股份
20171231,10,10,0.0,0,0,0,3,0,0,23.0,603759.SH,海天股份
20181231,0,10,0.0,0,0,4,5,0,0,19.0,603759.SH,海天股份
20191231,3,9,5.0,2,10,5,6,0,0,40.0,603759.SH,海天股份
20200630,0,0,5.0,0,10,0,2,0,0,17.0,603759.SH,海天股份
20201231,10,4,3.0,7,10,5,5,0,0,44.0,603759.SH,海天股份
20170630,10,0,0.0,0,0,6,10,6,0,32.0,603766.SH,隆鑫通用
20170930,10,0,0.0,0,0,5,10,6,0,31.0,603766.SH,隆鑫通用
20171231,10,4,5.0,10,2,5,10,6,0,52.0,603766.SH,隆鑫通用
20180331,2,0,5.0,0,3,3,10,6,0,29.0,603766.SH,隆鑫通用
20180630,3,0,3.0,0,4,3,9,6,0,28.0,603766.SH,隆鑫通用
20180930,5,0,3.0,10,0,3,7,6,0,34.0,603766.SH,隆鑫通用
20181231,1,0,5.0,10,9,4,10,6,0,45.0,603766.SH,隆鑫通用
20190331,0,0,9.0,0,10,2,8,6,0,35.0,603766.SH,隆鑫通用
20190630,0,0,5.0,0,8,2,5,6,0,26.0,603766.SH,隆鑫通用
20190930,0,0,5.0,10,0,2,6,10,10,43.0,603766.SH,隆鑫通用
20191231,0,0,5.0,10,4,0,2,10,10,41.0,603766.SH,隆鑫通用
20200331,0,0,7.0,0,2,0,0,10,10,29.0,603766.SH,隆鑫通用
20200630,0,0,5.0,0,2,0,1,10,10,28.0,603766.SH,隆鑫通用
20200930,0,0,5.0,10,0,0,2,10,10,37.0,603766.SH,隆鑫通用
20170630,2,0,0.0,0,0,0,4,4,0,10.0,603767.SH,中马传动
20170930,2,0,0.0,0,0,0,2,4,0,8.0,603767.SH,中马传动
20171231,2,0,5.0,10,10,0,2,4,0,33.0,603767.SH,中马传动
20180331,0,0,3.0,0,10,0,0,4,0,17.0,603767.SH,中马传动
20180630,0,0,5.0,0,10,0,0,4,0,19.0,603767.SH,中马传动
20180930,0,0,5.0,10,10,0,0,4,0,29.0,603767.SH,中马传动
20181231,0,0,5.0,10,10,0,0,4,0,29.0,603767.SH,中马传动
20190331,2,0,5.0,0,9,0,0,4,0,20.0,603767.SH,中马传动
20190630,0,0,3.0,0,10,0,0,4,0,17.0,603767.SH,中马传动
20190930,0,3,5.0,10,10,0,0,9,0,37.0,603767.SH,中马传动
20191231,2,10,7.0,10,10,0,0,9,0,48.0,603767.SH,中马传动
20200331,0,0,9.0,0,10,0,0,9,10,38.0,603767.SH,中马传动
20200630,0,0,1.0,0,9,0,0,9,10,29.0,603767.SH,中马传动
20200930,9,0,3.0,10,10,0,0,9,10,51.0,603767.SH,中马传动
20170630,10,0,0.0,0,0,0,6,4,0,20.0,603768.SH,常青股份
20170930,10,0,0.0,0,0,0,7,4,0,21.0,603768.SH,常青股份
20171231,10,0,5.0,10,0,1,7,4,0,37.0,603768.SH,常青股份
20180331,0,3,5.0,0,0,0,8,4,0,20.0,603768.SH,常青股份
20180630,4,0,5.0,0,0,0,3,4,0,16.0,603768.SH,常青股份
20180930,1,0,7.0,10,0,0,1,4,0,23.0,603768.SH,常青股份
20181231,0,0,5.0,10,0,0,0,4,0,19.0,603768.SH,常青股份
20190331,0,0,5.0,0,0,0,4,4,0,13.0,603768.SH,常青股份
20190630,0,0,7.0,0,0,0,1,4,0,12.0,603768.SH,常青股份
20190930,0,0,9.0,10,0,0,0,9,10,38.0,603768.SH,常青股份
20191231,0,0,7.0,10,0,0,0,9,10,36.0,603768.SH,常青股份
20200331,0,0,1.0,0,0,0,0,10,10,21.0,603768.SH,常青股份
20200630,0,0,3.0,0,0,0,0,8,0,11.0,603768.SH,常青股份
20200930,10,10,3.0,10,0,0,0,8,0,41.0,603768.SH,常青股份
20201231,10,10,3.0,10,0,0,0,8,10,51.0,603768.SH,常青股份
20170630,10,10,0.0,0,0,10,10,0,0,40.0,603773.SH,沃格光电
20170930,0,0,0.0,0,0,10,10,0,0,20.0,603773.SH,沃格光电
20171231,10,10,7.0,0,0,10,10,0,0,47.0,603773.SH,沃格光电
20180331,10,7,7.0,0,0,10,10,0,0,44.0,603773.SH,沃格光电
20180630,10,5,1.0,0,6,10,10,0,0,42.0,603773.SH,沃格光电
20180930,10,0,1.0,10,3,9,10,0,0,43.0,603773.SH,沃格光电
20181231,2,0,3.0,10,3,3,10,0,0,31.0,603773.SH,沃格光电
20190331,0,0,10.0,0,7,0,0,0,0,17.0,603773.SH,沃格光电
20190630,0,0,1.0,0,10,0,0,0,0,11.0,603773.SH,沃格光电
20190930,0,0,0.0,10,10,0,0,8,10,38.0,603773.SH,沃格光电
20191231,0,0,7.0,10,10,0,0,8,10,45.0,603773.SH,沃格光电
20200331,3,0,10.0,0,10,0,0,8,10,41.0,603773.SH,沃格光电
20200630,0,0,7.0,0,10,0,0,8,10,35.0,603773.SH,沃格光电
20200930,3,0,5.0,10,10,0,0,8,10,46.0,603773.SH,沃格光电
20201231,10,0,7.0,10,10,0,0,9,10,56.0,603773.SH,沃格光电
20170630,10,5,0.0,0,0,10,10,0,0,35.0,603776.SH,永安行
20170930,10,0,0.0,0,0,2,7,0,0,19.0,603776.SH,永安行
20171231,10,10,7.0,10,0,10,10,0,0,57.0,603776.SH,永安行
20180331,0,0,7.0,0,0,0,2,0,0,9.0,603776.SH,永安行
20180630,0,0,3.0,4,0,0,4,0,0,11.0,603776.SH,永安行
20180930,0,2,5.0,10,10,0,3,0,0,30.0,603776.SH,永安行
20181231,0,0,5.0,10,10,0,2,0,0,27.0,603776.SH,永安行
20190331,0,0,9.0,0,10,0,0,0,0,19.0,603776.SH,永安行
20190630,0,0,5.0,5,10,0,1,0,0,21.0,603776.SH,永安行
20190930,0,1,5.0,10,10,0,2,9,0,37.0,603776.SH,永安行
20191231,2,10,5.0,10,10,10,10,9,10,76.0,603776.SH,永安行
20200331,0,0,3.0,0,7,0,0,9,10,29.0,603776.SH,永安行
20200630,0,1,3.0,0,4,0,0,9,10,27.0,603776.SH,永安行
20200930,0,0,5.0,10,10,0,0,9,0,34.0,603776.SH,永安行
20170630,0,5,0.0,0,0,0,8,1,0,14.0,603777.SH,来伊份
20170930,5,10,0.0,0,0,0,4,1,0,20.0,603777.SH,来伊份
20171231,7,0,5.0,10,6,0,0,1,0,29.0,603777.SH,来伊份
20180331,7,0,1.0,0,10,0,8,1,0,27.0,603777.SH,来伊份
20180630,6,0,10.0,2,10,0,0,1,0,29.0,603777.SH,来伊份
20180930,6,0,10.0,10,0,0,0,1,0,27.0,603777.SH,来伊份
20181231,2,0,5.0,10,0,0,0,1,0,18.0,603777.SH,来伊份
20190331,0,9,0.0,0,10,4,10,1,0,34.0,603777.SH,来伊份
20190630,0,10,7.0,5,10,0,0,1,0,33.0,603777.SH,来伊份
20190930,0,10,10.0,10,10,0,0,6,0,46.0,603777.SH,来伊份
20191231,0,0,7.0,10,10,0,0,7,0,34.0,603777.SH,来伊份
20200331,5,6,0.0,0,10,6,10,6,0,43.0,603777.SH,来伊份
20200630,0,0,7.0,6,10,0,0,5,10,38.0,603777.SH,来伊份
20200930,0,0,10.0,10,10,0,0,5,0,35.0,603777.SH,来伊份
20170630,0,0,0.0,0,0,0,0,0,0,0.0,603778.SH,乾景园林
20170930,0,0,0.0,0,0,0,0,0,0,0.0,603778.SH,乾景园林
20171231,0,0,3.0,10,0,0,2,0,0,15.0,603778.SH,乾景园林
20180331,0,0,10.0,0,0,0,0,0,0,10.0,603778.SH,乾景园林
20180630,0,0,3.0,0,0,0,0,0,0,3.0,603778.SH,乾景园林
20180930,0,0,5.0,10,0,0,0,0,0,15.0,603778.SH,乾景园林
20181231,0,0,5.0,10,0,0,0,0,0,15.0,603778.SH,乾景园林
20190331,0,10,10.0,0,0,0,0,0,0,20.0,603778.SH,乾景园林
20190630,0,9,0.0,0,0,0,0,0,0,9.0,603778.SH,乾景园林
20190930,0,2,0.0,10,2,0,0,6,0,20.0,603778.SH,乾景园林
20191231,0,10,3.0,10,0,0,0,7,0,30.0,603778.SH,乾景园林
20200331,0,0,10.0,0,0,0,0,8,0,18.0,603778.SH,乾景园林
20200630,0,0,0.0,10,10,0,0,8,0,28.0,603778.SH,乾景园林
20200930,0,0,0.0,10,10,0,0,7,0,27.0,603778.SH,乾景园林
20170630,1,10,0.0,0,0,0,4,0,0,15.0,603779.SH,ST威龙
20170930,3,10,0.0,0,0,0,3,0,0,16.0,603779.SH,ST威龙
20171231,1,0,3.0,10,5,0,4,0,0,23.0,603779.SH,ST威龙
20180331,0,10,3.0,0,0,0,4,0,0,17.0,603779.SH,ST威龙
20180630,0,0,7.0,0,0,0,1,0,0,8.0,603779.SH,ST威龙
20180930,0,0,9.0,10,0,0,0,0,0,19.0,603779.SH,ST威龙
20181231,0,0,5.0,10,0,0,0,0,0,15.0,603779.SH,ST威龙
20190331,0,0,7.0,0,0,0,1,0,0,8.0,603779.SH,ST威龙
20190630,0,0,9.0,0,10,0,0,0,0,19.0,603779.SH,ST威龙
20190930,0,0,9.0,10,10,0,0,7,10,46.0,603779.SH,ST威龙
20191231,0,0,10.0,10,10,0,0,9,10,49.0,603779.SH,ST威龙
20200331,0,0,10.0,0,0,0,0,9,10,29.0,603779.SH,ST威龙
20200630,0,0,10.0,0,0,0,0,9,0,19.0,603779.SH,ST威龙
20200930,0,0,10.0,10,0,0,0,9,0,29.0,603779.SH,ST威龙
20170630,0,0,0.0,0,0,10,10,0,0,20.0,603786.SH,科博达
20171231,10,10,0.0,0,0,10,10,0,0,40.0,603786.SH,科博达
20180930,0,0,1.0,0,0,10,10,0,0,21.0,603786.SH,科博达
20181231,10,10,3.0,0,0,10,10,0,0,43.0,603786.SH,科博达
20190331,0,0,7.0,0,0,7,10,0,0,24.0,603786.SH,科博达
20190630,0,0,3.0,0,0,10,10,0,0,23.0,603786.SH,科博达
20190930,5,0,5.0,0,0,10,10,0,0,30.0,603786.SH,科博达
20191231,4,0,5.0,10,7,9,10,0,0,45.0,603786.SH,科博达
20200331,0,3,5.0,0,10,2,10,0,0,30.0,603786.SH,科博达
20200630,0,0,7.0,0,9,3,10,0,0,29.0,603786.SH,科博达
20200930,0,0,7.0,10,9,3,10,0,0,39.0,603786.SH,科博达
20170630,10,0,0.0,0,0,1,0,0,0,11.0,603787.SH,新日股份
20170930,10,0,0.0,0,0,4,2,0,0,16.0,603787.SH,新日股份
20171231,10,0,5.0,10,10,0,0,0,0,35.0,603787.SH,新日股份
20180331,4,10,5.0,0,10,0,0,0,0,29.0,603787.SH,新日股份
20180630,10,10,5.0,0,10,1,1,0,0,37.0,603787.SH,新日股份
20180930,7,10,5.0,10,10,3,3,0,0,48.0,603787.SH,新日股份
20181231,8,9,5.0,10,10,0,0,0,0,42.0,603787.SH,新日股份
20190331,1,2,7.0,0,10,0,0,0,0,20.0,603787.SH,新日股份
20190630,0,0,3.0,0,0,0,1,0,0,4.0,603787.SH,新日股份
20190930,0,0,3.0,10,0,2,3,1,0,19.0,603787.SH,新日股份
20191231,0,0,5.0,10,0,0,0,5,10,30.0,603787.SH,新日股份
20200331,0,0,10.0,0,0,0,0,7,10,27.0,603787.SH,新日股份
20200630,10,0,0.0,4,10,0,0,2,10,36.0,603787.SH,新日股份
20200930,10,10,0.0,10,10,6,1,0,10,57.0,603787.SH,新日股份
20170630,10,10,0.0,0,0,10,10,0,0,40.0,603788.SH,宁波高发
20170930,10,10,0.0,0,0,7,10,0,0,37.0,603788.SH,宁波高发
20171231,10,10,5.0,10,0,7,10,0,0,52.0,603788.SH,宁波高发
20180331,10,10,3.0,0,0,7,10,0,0,40.0,603788.SH,宁波高发
20180630,10,10,3.0,1,0,7,10,0,0,41.0,603788.SH,宁波高发
20180930,10,9,5.0,10,0,5,10,0,0,49.0,603788.SH,宁波高发
20181231,2,0,7.0,10,0,1,10,0,0,30.0,603788.SH,宁波高发
20190331,0,0,9.0,0,1,0,7,0,0,17.0,603788.SH,宁波高发
20190630,0,0,5.0,0,10,0,9,0,0,24.0,603788.SH,宁波高发
20190930,0,0,1.0,10,10,0,9,8,10,48.0,603788.SH,宁波高发
20191231,0,0,5.0,10,10,0,8,7,10,50.0,603788.SH,宁波高发
20200331,0,0,1.0,0,10,0,3,7,10,31.0,603788.SH,宁波高发
20200630,0,0,3.0,0,10,0,6,7,10,36.0,603788.SH,宁波高发
20200930,0,0,5.0,10,0,0,7,7,10,39.0,603788.SH,宁波高发
20170630,10,0,0.0,0,0,0,2,4,0,16.0,603789.SH,星光农机
20170930,10,0,0.0,0,0,0,1,4,0,15.0,603789.SH,星光农机
20171231,10,0,10.0,10,0,0,0,4,0,34.0,603789.SH,星光农机
20180331,0,0,10.0,0,0,0,0,4,0,14.0,603789.SH,星光农机
20180630,0,0,0.0,0,10,0,0,4,0,14.0,603789.SH,星光农机
20180930,0,0,0.0,10,10,0,0,4,0,24.0,603789.SH,星光农机
20181231,0,0,10.0,9,10,0,0,4,0,33.0,603789.SH,星光农机
