trade_date,ts_code,pct_chg,strth,limit
20190920,002501.SZ,5.11,52.02914,U
20190920,603680.SH,9.97,52.254555,U
20190920,603111.SH,10.0,52.265926,U
20190920,000008.SZ,10.0,53.155533,U
20190920,600812.SH,10.01,53.53492,U
20190920,600856.SH,4.87,54.444355,U
20190920,002524.SZ,10.01,55.295765,U
20190920,300624.SZ,10.01,55.71987,U
20190920,002636.SZ,9.96,55.890488,U
20190920,603929.SH,10.03,56.48892,U
20190920,300594.SZ,10.0,56.809002,U
20190920,002819.SZ,9.99,58.05899,U
20190920,002660.SZ,10.05,58.191715,U
20190920,002711.SZ,5.15,58.821907,U
20190920,300375.SZ,10.0,59.31992,U
20190920,002086.SZ,5.05,59.468666,U
20190920,000977.SZ,10.02,59.51674,U
20190920,603528.SH,10.05,60.449238,U
20190920,000868.SZ,5.05,60.91783,U
20190920,002941.SZ,9.99,61.86758,U
20190920,600615.SH,5.0,62.758755,U
20190920,300460.SZ,9.97,62.79102,U
20190920,000909.SZ,9.96,66.44632,U
20190920,000422.SZ,5.11,68.143486,U
20190920,600687.SH,4.98,68.22864,U
20190920,300150.SZ,10.05,69.64601,U
20190920,603023.SH,9.98,70.448296,U
20190920,300407.SZ,10.05,72.30357,U
20190920,300351.SZ,9.99,72.4545,U
20190920,300587.SZ,10.02,77.29129,U
20190920,601258.SH,4.81,81.58333,U
20190920,603093.SH,10.0,95.4979,U
20190920,603927.SH,10.0,100.0,U
20190920,300790.SZ,44.0,100.0,U
20190920,002962.SZ,10.01,100.0,U
20190920,002961.SZ,10.0,100.0,U
20190920,002552.SZ,10.03,100.0,U
20190919,002692.SZ,-4.96,0.0,D
20190919,300353.SZ,-9.97,56.487823,D
20190919,600747.SH,-4.48,100.0,D
20190919,002018.SZ,-9.76,100.0,D
20190919,600179.SH,4.88,0.0,U
20190919,300587.SZ,10.03,0.0,U
20190919,002786.SZ,10.06,0.0,U
20190919,000004.SZ,10.0,0.0,U
20190919,002959.SZ,10.0,9.187471,U
20190919,300407.SZ,10.03,10.161448,U
20190919,300207.SZ,10.01,12.059219,U
20190919,000752.SZ,5.0,14.658324,U
20190919,600651.SH,10.12,47.83888,U
20190919,300379.SZ,9.99,48.78467,U
20190919,002611.SZ,10.07,49.216072,U
20190919,603505.SH,10.0,49.31774,U
20190919,603197.SH,10.0,49.64398,U
20190919,002915.SZ,10.01,49.65884,U
20190919,002917.SZ,9.99,50.344616,U
20190919,300280.SZ,9.98,50.4822,U
20190919,603121.SH,10.0,50.502758,U
20190919,300474.SZ,10.01,50.506664,U
20190919,603626.SH,10.01,51.115707,U
20190919,600151.SH,10.0,51.260696,U
20190919,002711.SZ,5.43,51.924877,U
20190919,300306.SZ,9.97,51.959785,U
20190919,002428.SZ,9.98,52.027287,U
20190919,002134.SZ,10.04,52.14555,U
20190919,600703.SH,10.0,52.73587,U
20190919,300783.SZ,10.0,53.575157,U
20190919,300785.SZ,10.0,54.03455,U
20190919,603520.SH,10.0,54.148975,U
20190919,002723.SZ,10.04,54.39,U
20190919,000572.SZ,5.03,54.713783,U
20190919,002819.SZ,9.99,54.866364,U
20190919,002388.SZ,9.99,55.234943,U
20190919,300244.SZ,10.02,55.305622,U
20190919,002642.SZ,5.0,55.46635,U
20190919,300212.SZ,10.0,55.615692,U
20190919,600321.SH,5.14,55.629505,U
20190919,300655.SZ,10.0,55.791557,U
20190919,300742.SZ,9.99,55.955917,U
20190919,603078.SH,10.01,55.993935,U
20190919,300691.SZ,9.99,56.190784,U
20190919,002189.SZ,9.99,56.32436,U
20190919,000611.SZ,4.91,56.343834,U
20190919,300706.SZ,10.0,57.09733,U
20190919,603110.SH,9.99,57.307404,U
20190919,002255.SZ,9.93,57.419987,U
20190919,002686.SZ,10.0,57.92692,U
20190919,000796.SZ,9.95,58.025154,U
20190919,603266.SH,10.04,58.159676,U
20190919,300530.SZ,9.99,59.79027,U
20190919,600608.SH,4.99,59.95173,U
20190919,300576.SZ,9.99,60.183914,U
20190919,002845.SZ,10.0,60.213783,U
20190919,000410.SZ,5.05,60.42309,U
20190919,300340.SZ,10.03,60.84761,U
20190919,300460.SZ,9.96,65.92844,U
20190919,002856.SZ,9.98,67.68128,U
20190919,300507.SZ,10.01,68.53488,U
20190919,601258.SH,5.05,68.60052,U
20190919,600186.SH,5.16,69.46293,U
20190919,603903.SH,10.04,69.50223,U
20190919,002072.SZ,5.06,71.12487,U
20190919,600518.SH,5.08,72.976585,U
20190919,603927.SH,10.01,100.0,U
20190919,603093.SH,10.0,100.0,U
20190919,002962.SZ,10.0,100.0,U
20190919,002961.SZ,10.01,100.0,U
20190919,002552.SZ,9.98,100.0,U
20190919,000868.SZ,5.03,100.0,U
20190918,002692.SZ,-4.97,0.0,D
20190918,600891.SH,-4.97,17.84566,D
20190918,002501.SZ,-4.96,50.803997,D
20190918,002622.SZ,-10.07,53.286346,D
20190918,002476.SZ,-9.99,56.357136,D
20190918,600747.SH,-5.63,100.0,D
20190918,002018.SZ,-8.89,100.0,D
20190918,600896.SH,10.0,0.0,U
20190918,002819.SZ,9.99,13.543415,U
20190918,002889.SZ,10.01,16.731697,U
20190918,000799.SZ,10.0,49.200317,U
20190918,603198.SH,9.99,49.881004,U
20190918,002354.SZ,10.0,50.37811,U
20190918,300525.SZ,10.0,51.156414,U
20190918,002148.SZ,10.0,51.19204,U
20190918,300051.SZ,10.0,51.252525,U
20190918,603999.SH,10.05,52.15866,U
20190918,002464.SZ,10.0,52.39293,U
20190918,600679.SH,10.01,52.73788,U
20190918,300661.SZ,10.0,52.79031,U
20190918,002103.SZ,10.0,53.39703,U
20190918,002503.SZ,10.08,54.496662,U
20190918,002147.SZ,5.19,54.608067,U
20190918,603776.SH,10.02,54.914906,U
20190918,002333.SZ,5.1,54.949978,U
20190918,600638.SH,10.03,55.69215,U
20190918,002902.SZ,10.01,55.772118,U
20190918,603121.SH,10.01,56.325573,U
20190918,600242.SH,10.0,56.369766,U
20190918,002072.SZ,5.11,57.04085,U
20190918,002553.SZ,10.06,57.492523,U
20190918,002650.SZ,9.94,57.51106,U
20190918,300781.SZ,10.01,58.49995,U
20190918,603110.SH,10.02,58.91083,U
20190918,000410.SZ,5.01,59.015957,U
20190918,300460.SZ,9.96,59.34787,U
20190918,002917.SZ,9.99,59.784096,U
20190918,300052.SZ,9.97,60.56481,U
20190918,002758.SZ,10.0,61.2784,U
20190918,600630.SH,10.03,61.820713,U
20190918,300512.SZ,10.02,62.098568,U
20190918,600518.SH,5.07,64.674095,U
20190918,300507.SZ,9.99,64.842834,U
20190918,600179.SH,5.14,66.87505,U
20190918,002786.SZ,9.99,67.40419,U
20190918,300530.SZ,10.0,68.66574,U
20190918,300403.SZ,10.0,71.89272,U
20190918,603927.SH,9.99,100.0,U
20190918,603093.SH,9.99,100.0,U
20190918,002962.SZ,9.99,100.0,U
20190918,002961.SZ,9.99,100.0,U
20190918,000868.SZ,4.99,100.0,U
20190917,300384.SZ,-9.98,8.19574,D
20190917,600240.SH,-5.0,12.018171,D
20190917,600179.SH,-4.88,14.868293,D
20190917,002711.SZ,-5.32,15.536369,D
20190917,300709.SZ,-10.0,50.257168,D
20190917,300270.SZ,-10.01,56.04193,D
20190917,002692.SZ,-4.98,57.496704,D
20190917,601258.SH,-4.85,59.40572,D
20190917,600747.SH,-5.33,100.0,D
20190917,002018.SZ,-10.0,100.0,D
20190917,600896.SH,10.07,0.0,U
20190917,300187.SZ,9.96,0.0,U
20190917,603716.SH,10.01,7.989577,U
20190917,300023.SZ,9.97,10.597726,U
20190917,600891.SH,5.23,18.73307,U
20190917,600696.SH,5.0,20.486526,U
20190917,300368.SZ,10.04,46.87567,U
20190917,002201.SZ,9.99,48.434013,U
20190917,002892.SZ,10.0,49.887234,U
20190917,603333.SH,10.0,49.97385,U
20190917,002671.SZ,10.02,50.32523,U
20190917,000038.SZ,10.01,50.68075,U
20190917,300067.SZ,10.07,50.971333,U
20190917,002911.SZ,10.01,51.10838,U
20190917,000410.SZ,4.95,53.113575,U
20190917,600781.SH,5.03,54.09523,U
20190917,002259.SZ,5.1,54.21378,U
20190917,002513.SZ,9.95,54.257656,U
20190917,300538.SZ,10.01,54.577568,U
20190917,300275.SZ,10.05,55.035892,U
20190917,603080.SH,10.01,55.478092,U
20190917,600903.SH,10.03,55.66518,U
20190917,002569.SZ,4.99,56.154537,U
20190917,002553.SZ,10.03,56.363796,U
20190917,002917.SZ,10.03,57.23356,U
20190917,603530.SH,10.01,59.244446,U
20190917,300052.SZ,10.03,59.59871,U
20190917,002819.SZ,10.02,60.815273,U
20190917,600518.SH,5.04,61.278355,U
20190917,002473.SZ,10.0,61.40505,U
20190917,002828.SZ,10.01,61.671555,U
20190917,002175.SZ,5.05,61.772095,U
20190917,600615.SH,5.03,64.491646,U
20190917,600139.SH,9.97,67.400444,U
20190917,002501.SZ,5.22,68.72301,U
20190917,000670.SZ,4.91,69.165535,U
20190917,300448.SZ,10.05,71.51888,U
20190917,603121.SH,9.98,72.88368,U
20190917,300530.SZ,10.0,73.208176,U
20190917,000868.SZ,4.92,73.67774,U
20190917,002758.SZ,10.0,78.5231,U
20190917,603927.SH,10.0,100.0,U
20190917,603093.SH,10.0,100.0,U
20190917,002962.SZ,43.99,100.0,U
20190917,002961.SZ,10.0,100.0,U
20190916,600747.SH,-5.06,0.0,D
20190916,600521.SH,-9.98,52.938396,D
20190916,002018.SZ,-9.09,100.0,D
20190916,603927.SH,10.0,0.0,U
20190916,600615.SH,5.0,0.0,U
20190916,300348.SZ,9.98,0.0,U
20190916,600844.SH,9.93,10.088246,U
20190916,002005.SZ,4.86,14.7805,U
20190916,002263.SZ,4.95,15.288237,U
20190916,002642.SZ,5.09,17.38568,U
20190916,000534.SZ,10.03,48.47492,U
20190916,300541.SZ,10.01,49.61737,U
20190916,002477.SZ,10.53,50.075764,U
20190916,300416.SZ,10.01,50.48512,U
20190916,002617.SZ,10.08,50.540043,U
20190916,002364.SZ,10.04,50.564346,U
20190916,300311.SZ,10.03,50.595173,U
20190916,603121.SH,10.01,50.605263,U
20190916,300258.SZ,9.96,51.162003,U
20190916,603000.SH,9.98,51.379307,U
20190916,000948.SZ,9.99,51.442326,U
20190916,603530.SH,10.0,51.605747,U
20190916,300267.SZ,9.95,52.102455,U
20190916,603738.SH,10.0,52.11786,U
20190916,600666.SH,4.76,52.90047,U
20190916,300468.SZ,10.01,53.175125,U
20190916,002832.SZ,9.98,53.90143,U
20190916,002905.SZ,10.03,54.819458,U
20190916,300588.SZ,9.99,55.04315,U
20190916,300061.SZ,10.06,55.31789,U
20190916,300598.SZ,10.01,55.39615,U
20190916,600696.SH,5.01,55.649456,U
20190916,300691.SZ,10.0,55.969116,U
20190916,002447.SZ,10.09,56.52884,U
20190916,300768.SZ,10.0,57.124966,U
20190916,300448.SZ,10.05,57.922794,U
20190916,002197.SZ,10.05,57.934834,U
20190916,002316.SZ,10.05,58.038006,U
20190916,300052.SZ,10.01,58.08919,U
20190916,300177.SZ,9.97,59.20652,U
20190916,002828.SZ,9.98,59.22804,U
20190916,300164.SZ,10.0,59.920033,U
20190916,600505.SH,10.05,59.929207,U
20190916,603138.SH,10.01,60.57308,U
20190916,600421.SH,5.02,61.136158,U
20190916,002663.SZ,9.91,61.484848,U
20190916,300612.SZ,10.0,61.530697,U
20190916,000670.SZ,5.16,62.131237,U
20190916,002194.SZ,10.0,64.499626,U
20190916,300480.SZ,9.99,66.45153,U
20190916,600240.SH,5.26,67.09994,U
20190916,300650.SZ,10.02,67.77,U
20190916,002356.SZ,4.8,69.052185,U
20190916,002476.SZ,10.02,69.93247,U
20190916,002501.SZ,4.69,71.75873,U
20190916,002819.SZ,9.99,75.89281,U
20190916,603093.SH,10.03,100.0,U
20190916,002961.SZ,9.99,100.0,U
20190912,603536.SH,-9.97,48.78743,D
20190912,300014.SZ,-9.99,52.054764,D
20190912,002134.SZ,-9.96,55.197784,D
20190912,600747.SH,-4.82,59.245663,D
20190912,601258.SH,-5.36,93.68869,D
20190912,002018.SZ,-9.84,100.0,D
20190912,300689.SZ,10.01,0.0,U
20190912,300405.SZ,10.02,0.0,U
20190912,002663.SZ,9.86,0.0,U
20190912,300333.SZ,9.98,10.870411,U
20190912,600149.SH,4.94,15.333328,U
20190912,002537.SZ,9.96,48.67768,U
20190912,000863.SZ,10.02,49.4156,U
20190912,300579.SZ,10.01,49.49224,U
20190912,300509.SZ,10.01,50.14199,U
20190912,603322.SH,10.02,50.458195,U
20190912,600155.SH,9.97,50.469185,U
20190912,600242.SH,10.01,50.48796,U
20190912,603138.SH,10.02,50.620724,U
20190912,300767.SZ,9.99,50.675133,U
20190912,002486.SZ,10.04,50.896564,U
20190912,600207.SH,10.06,51.169483,U
20190912,300247.SZ,9.97,51.302834,U
20190912,300264.SZ,9.95,51.383892,U
20190912,300419.SZ,10.02,51.59137,U
20190912,002662.SZ,9.97,52.525158,U
20190912,600505.SH,10.07,54.12372,U
20190912,600485.SH,5.26,54.381283,U
20190912,000868.SZ,5.1,54.994976,U
20190912,300559.SZ,10.02,55.90423,U
20190912,600143.SH,9.94,56.071083,U
20190912,300538.SZ,10.0,56.37058,U
20190912,601038.SH,10.0,56.393986,U
20190912,300565.SZ,10.01,56.526752,U
20190912,002622.SZ,10.03,56.693977,U
20190912,002197.SZ,10.03,56.885754,U
20190912,600523.SH,10.02,56.946964,U
20190912,002194.SZ,10.02,57.023434,U
20190912,300177.SZ,9.97,57.192364,U
20190912,002471.SZ,9.93,57.388412,U
20190912,300270.SZ,10.03,57.846325,U
20190912,002819.SZ,10.01,58.13344,U
20190912,002530.SZ,10.05,58.9822,U
20190912,300738.SZ,9.99,59.204254,U
20190912,600803.SH,9.98,59.419357,U
20190912,002886.SZ,10.0,59.563927,U
20190912,603933.SH,9.98,59.640766,U
20190912,000410.SZ,4.93,59.79778,U
20190912,002501.SZ,4.92,60.01586,U
20190912,600614.SH,4.84,60.05726,U
20190912,002476.SZ,9.97,60.692585,U
20190912,002168.SZ,10.05,60.91345,U
20190912,600289.SH,5.11,61.431747,U
20190912,300650.SZ,9.99,62.26311,U
20190912,300480.SZ,10.02,66.90311,U
20190912,002339.SZ,9.95,68.07003,U
20190912,300080.SZ,9.97,71.14805,U
20190912,603927.SH,10.0,100.0,U
20190912,603093.SH,10.03,100.0,U
20190912,002961.SZ,9.97,100.0,U
20190911,603011.SH,-10.06,5.554939,D
20190911,600179.SH,-5.07,14.301306,D
20190911,002477.SZ,-9.09,51.534214,D
20190911,600870.SH,-5.0,55.899334,D
20190911,600732.SH,-4.99,56.237087,D
20190911,600747.SH,-4.6,68.98264,D
20190911,002143.SZ,-5.17,78.57825,D
20190911,601258.SH,-5.08,100.0,D
20190911,300061.SZ,10.05,0.0,U
20190911,300029.SZ,9.96,0.0,U
20190911,002169.SZ,10.02,10.25202,U
20190911,600052.SH,10.05,11.853165,U
20190911,000410.SZ,5.01,13.752653,U
20190911,600640.SH,9.99,48.539776,U
20190911,002057.SZ,10.0,49.044094,U
20190911,600758.SH,10.06,49.919445,U
20190911,000723.SZ,10.01,50.3197,U
20190911,300214.SZ,10.04,50.946083,U
20190911,300689.SZ,10.0,50.959774,U
20190911,300740.SZ,10.0,51.22728,U
20190911,300672.SZ,10.01,51.476513,U
20190911,300738.SZ,10.02,51.62608,U
20190911,300174.SZ,10.01,51.63135,U
20190911,603133.SH,9.99,51.901676,U
20190911,300456.SZ,10.01,52.07386,U
20190911,600071.SH,10.0,52.161858,U
20190911,300536.SZ,9.98,52.293552,U
20190911,002608.SZ,9.99,53.954796,U
20190911,002751.SZ,10.0,54.814457,U
20190911,000611.SZ,4.95,55.050163,U
20190911,600614.SH,5.08,55.206745,U
20190911,000638.SZ,10.02,56.823055,U
20190911,002592.SZ,9.99,57.002144,U
20190911,002501.SZ,5.17,57.118965,U
20190911,600095.SH,9.96,57.150604,U
20190911,300480.SZ,10.02,57.493557,U
20190911,002761.SZ,9.98,58.315113,U
20190911,000504.SZ,5.04,59.045986,U
20190911,300379.SZ,10.01,59.793564,U
20190911,002622.SZ,9.92,60.115227,U
20190911,002750.SZ,9.99,60.65023,U
20190911,300309.SZ,9.95,61.149597,U
20190911,300405.SZ,10.0,61.250053,U
20190911,600356.SH,9.97,61.587765,U
20190911,002445.SZ,4.79,61.713196,U
20190911,002211.SZ,10.03,66.82228,U
20190911,001896.SZ,10.06,66.84853,U
20190911,300270.SZ,10.03,68.027695,U
20190911,002569.SZ,5.01,69.21768,U
20190911,600803.SH,10.02,73.69093,U
20190911,002175.SZ,5.0,90.39789,U
20190911,603927.SH,9.99,100.0,U
20190911,603093.SH,10.01,100.0,U
20190911,002961.SZ,10.03,100.0,U
20190910,002143.SZ,-4.92,76.83292,D
20190910,601258.SH,-4.84,100.0,D
20190910,600781.SH,-5.01,100.0,D
20190910,002477.SZ,-8.33,100.0,D
20190910,300371.SZ,9.97,0.0,U
20190910,002552.SZ,10.06,0.0,U
20190910,603011.SH,9.98,45.634335,U
20190910,002622.SZ,10.0,47.843056,U
20190910,002123.SZ,10.0,48.584034,U
20190910,600095.SH,10.02,48.673706,U
20190910,603998.SH,10.0,49.03587,U
20190910,002864.SZ,10.01,49.151188,U
20190910,300093.SZ,10.02,49.29146,U
20190910,603232.SH,10.0,49.357574,U
20190910,002750.SZ,10.02,49.455715,U
20190910,002575.SZ,9.97,50.165028,U
20190910,300194.SZ,9.93,50.435078,U
20190910,600485.SH,5.29,50.619827,U
20190910,300019.SZ,10.03,50.830654,U
20190910,603005.SH,10.02,50.888027,U
20190910,600114.SH,9.97,51.004215,U
20190910,300112.SZ,9.95,51.291237,U
20190910,300176.SZ,10.0,52.119915,U
20190910,000599.SZ,10.02,52.64388,U
20190910,601519.SH,9.99,52.919743,U
20190910,300085.SZ,10.01,53.419914,U
20190910,002537.SZ,10.05,53.499767,U
20190910,002071.SZ,9.94,53.65,U
20190910,300116.SZ,10.0,53.786366,U
20190910,002451.SZ,10.05,54.521282,U
20190910,002118.SZ,9.97,54.954384,U
20190910,300229.SZ,10.04,54.97372,U
20190910,300368.SZ,9.96,55.40373,U
20190910,000792.SZ,5.01,55.7552,U
20190910,300705.SZ,10.0,55.80744,U
20190910,000862.SZ,9.93,55.9879,U
20190910,002041.SZ,10.0,56.543697,U
20190910,002031.SZ,9.85,56.565277,U
20190910,000150.SZ,10.08,56.66086,U
20190910,002592.SZ,9.98,56.790447,U
20190910,300674.SZ,9.99,57.478386,U
20190910,300379.SZ,10.0,58.107,U
20190910,600090.SH,9.98,58.23777,U
20190910,002017.SZ,9.99,58.415012,U
20190910,300270.SZ,10.04,58.433994,U
20190910,300156.SZ,10.13,59.017242,U
20190910,002224.SZ,10.07,60.059807,U
20190910,600870.SH,4.97,60.18041,U
20190910,000682.SZ,9.94,60.26937,U
20190910,600052.SH,9.93,60.87982,U
20190910,002104.SZ,10.01,60.92812,U
20190910,002684.SZ,5.08,61.074978,U
20190910,002569.SZ,5.04,62.697197,U
20190910,300515.SZ,10.04,63.107727,U
20190910,603662.SH,10.0,63.11982,U
20190910,000662.SZ,9.94,65.92785,U
20190910,002134.SZ,9.97,66.327614,U
20190910,600143.SH,10.01,66.55998,U
20190910,300061.SZ,10.01,68.19339,U
20190910,600225.SH,9.91,68.47214,U
20190910,002211.SZ,9.94,69.03931,U
20190910,002122.SZ,5.15,69.05377,U
20190910,002445.SZ,5.04,69.77147,U
20190910,603322.SH,10.01,71.236305,U
20190910,002178.SZ,9.93,72.383026,U
20190910,002175.SZ,5.26,79.306465,U
20190910,603927.SH,10.0,100.0,U
20190910,603093.SH,10.04,100.0,U
20190910,002961.SZ,10.0,100.0,U
20190909,002143.SZ,-4.69,0.0,D
20190909,600421.SH,-5.03,56.13572,D
20190909,300158.SZ,-9.98,61.93666,D
20190909,601258.SH,-4.62,100.0,D
20190909,600781.SH,-4.92,100.0,D
20190909,600485.SH,-5.03,100.0,D
20190909,002477.SZ,-11.11,100.0,D
20190909,600143.SH,10.03,0.0,U
20190909,300384.SZ,10.0,0.0,U
20190909,300379.SZ,10.02,0.0,U
20190909,300183.SZ,9.99,0.0,U
20190909,300061.SZ,10.01,0.0,U
20190909,002486.SZ,10.0,0.0,U
20190909,000890.SZ,9.94,0.0,U
20190909,603869.SH,9.99,10.20081,U
20190909,600579.SH,10.01,12.054706,U
20190909,002210.SZ,5.07,14.292502,U
20190909,600536.SH,10.0,14.471597,U
20190909,300735.SZ,10.02,49.01888,U
20190909,300041.SZ,10.01,49.15532,U
20190909,002284.SZ,10.0,49.27607,U
20190909,603083.SH,10.0,49.295036,U
20190909,603068.SH,10.0,49.332268,U
20190909,000063.SZ,10.0,49.678864,U
20190909,300058.SZ,10.03,49.842247,U
20190909,002771.SZ,9.99,50.013924,U
20190909,000682.SZ,10.11,50.056942,U
20190909,300537.SZ,9.99,50.35082,U
20190909,600052.SH,10.1,50.546486,U
20190909,002341.SZ,9.98,50.57465,U
20190909,300285.SZ,10.02,50.630623,U
20190909,300468.SZ,10.01,50.80717,U
20190909,300298.SZ,9.98,50.953037,U
20190909,300380.SZ,9.98,50.98317,U
20190909,002733.SZ,10.02,50.99916,U
20190909,300548.SZ,10.0,51.038906,U
20190909,002217.SZ,10.0,51.08302,U
20190909,600703.SH,10.0,51.088055,U
20190909,601717.SH,10.09,51.179626,U
20190909,300550.SZ,10.0,51.244644,U
20190909,600113.SH,10.07,51.25804,U
20190909,600996.SH,9.97,51.285934,U
20190909,300393.SZ,9.98,51.325584,U
20190909,300395.SZ,10.0,51.366352,U
20190909,002897.SZ,10.01,51.644585,U
20190909,002698.SZ,10.04,51.646816,U
20190909,300552.SZ,10.01,51.908154,U
20190909,300525.SZ,9.99,51.94413,U
20190909,002017.SZ,10.03,53.40949,U
20190909,600745.SH,9.99,54.80097,U
20190909,300383.SZ,9.99,54.935703,U
20190909,300134.SZ,10.03,55.027004,U
20190909,300681.SZ,10.01,55.43,U
20190909,002668.SZ,9.97,55.478832,U
20190909,000670.SZ,4.9,55.609913,U
20190909,300073.SZ,10.0,55.613552,U
20190909,002464.SZ,10.04,55.67042,U
20190909,002119.SZ,10.02,55.89256,U
20190909,002052.SZ,10.02,55.9178,U
20190909,002957.SZ,10.0,56.02294,U
20190909,300475.SZ,10.02,56.064228,U
20190909,300492.SZ,10.01,56.086056,U
20190909,603996.SH,5.03,56.110756,U
20190909,601519.SH,10.04,56.143387,U
20190909,300578.SZ,9.99,56.227974,U
20190909,000971.SZ,5.21,56.255077,U
20190909,603160.SH,10.0,56.298004,U
20190909,300613.SZ,10.0,56.400124,U
20190909,300431.SZ,10.04,56.59604,U
20190909,300270.SZ,9.95,56.734394,U
20190909,600870.SH,4.93,56.930656,U
20190909,300323.SZ,10.0,57.051727,U
20190909,002231.SZ,10.01,57.282154,U
20190909,300576.SZ,10.0,57.301044,U
20190909,300555.SZ,9.99,57.477676,U
20190909,002313.SZ,9.99,57.508488,U
20190909,603011.SH,9.97,57.836285,U
20190909,300279.SZ,10.09,58.07545,U
20190909,002474.SZ,10.05,58.20649,U
20190909,603662.SH,9.99,58.230362,U
20190909,300496.SZ,9.99,58.358902,U
20190909,603986.SH,10.0,58.384422,U
20190909,300371.SZ,10.0,58.477535,U
20190909,300674.SZ,10.0,58.674908,U
20190909,300566.SZ,9.98,58.833973,U
20190909,600666.SH,4.97,59.13154,U
20190909,000662.SZ,10.07,59.338623,U
20190909,002036.SZ,9.99,59.380974,U
20190909,300493.SZ,10.06,59.84132,U
20190909,300249.SZ,10.08,60.744606,U
20190909,300569.SZ,10.0,60.85582,U
20190909,002178.SZ,10.11,61.003998,U
20190909,300338.SZ,10.01,61.017395,U
20190909,300348.SZ,9.98,61.356705,U
20190909,000410.SZ,5.08,61.77413,U
20190909,600850.SH,10.01,62.798695,U
20190909,300353.SZ,9.98,62.857582,U
20190909,600090.SH,10.02,63.764038,U
20190909,600179.SH,5.12,64.7645,U
20190909,002134.SZ,10.04,67.091286,U
20190909,002175.SZ,4.97,69.58197,U
20190909,002282.SZ,10.0,69.621506,U
20190909,603322.SH,9.98,70.58474,U
20190909,603927.SH,44.0,100.0,U
20190909,603093.SH,9.97,100.0,U
20190909,002961.SZ,9.98,100.0,U
20190909,002747.SZ,10.04,100.0,U
20190906,002477.SZ,-10.0,0.0,D
20190906,002947.SZ,-10.0,4.622174,D
20190906,600614.SH,-4.76,16.190487,D
20190906,300158.SZ,-10.01,50.096233,D
20190906,600666.SH,-4.74,55.7095,D
20190906,600781.SH,-4.98,100.0,D
20190906,600485.SH,-4.79,100.0,D
20190906,002143.SZ,-4.48,100.0,D
20190906,603011.SH,10.04,0.0,U
20190906,600213.SH,10.04,0.0,U
20190906,300687.SZ,9.99,0.0,U
20190906,300384.SZ,10.01,0.0,U
20190906,002175.SZ,5.23,0.0,U
20190906,002581.SZ,10.04,9.974532,U
20190906,000409.SZ,4.95,13.184834,U
20190906,002692.SZ,5.04,13.864372,U
20190906,002017.SZ,9.97,15.153749,U
20190906,000058.SZ,10.05,47.907784,U
20190906,300475.SZ,10.01,48.021423,U
20190906,002589.SZ,10.0,49.67801,U
20190906,002688.SZ,9.94,50.27152,U
20190906,000599.SZ,10.09,50.47533,U
20190906,600378.SH,10.01,50.78603,U
20190906,300576.SZ,9.99,51.843155,U
20190906,002486.SZ,10.0,51.892494,U
20190906,002036.SZ,9.98,52.175568,U
20190906,002689.SZ,9.98,52.66839,U
20190906,000584.SZ,9.98,53.315887,U
20190906,002708.SZ,10.02,53.558636,U
20190906,000550.SZ,9.98,53.61458,U
20190906,002363.SZ,9.96,53.885513,U
20190906,002501.SZ,5.41,54.700733,U
20190906,300567.SZ,10.0,54.81616,U
20190906,603421.SH,9.98,54.986835,U
20190906,603026.SH,9.99,55.650936,U
20190906,300353.SZ,10.03,55.82925,U
20190906,600696.SH,4.98,56.060493,U
20190906,000868.SZ,5.03,56.335003,U
20190906,603797.SH,9.99,56.37641,U
20190906,300757.SZ,10.02,56.40089,U
20190906,300397.SZ,10.02,56.43961,U
20190906,300338.SZ,10.01,56.99143,U
20190906,300758.SZ,9.99,57.062756,U
20190906,300176.SZ,10.02,57.514057,U
20190906,300743.SZ,10.0,58.388283,U
20190906,002134.SZ,10.01,58.528824,U
20190906,603322.SH,10.0,58.826862,U
20190906,603773.SH,9.99,60.580418,U
20190906,600179.SH,5.11,61.04758,U
20190906,000890.SZ,10.09,61.95708,U
20190906,300492.SZ,10.01,62.32459,U
20190906,002095.SZ,10.0,63.148144,U
20190906,600850.SH,9.99,63.44506,U
20190906,002528.SZ,9.95,69.34289,U
20190906,300061.SZ,10.08,71.26553,U
20190906,601519.SH,9.99,71.7835,U
20190906,688168.SH,216.53,100.0,U
20190906,603093.SH,9.99,100.0,U
20190906,002961.SZ,9.98,100.0,U
20190905,000409.SZ,-5.06,53.67833,D
20190905,600781.SH,-5.01,100.0,D
20190905,600485.SH,-5.05,100.0,D
20190905,002477.SZ,-9.09,100.0,D
20190905,002143.SZ,-5.63,100.0,D
20190905,300085.SZ,10.01,0.0,U
20190905,002622.SZ,10.03,0.0,U
20190905,002098.SZ,9.95,5.294415,U
20190905,002248.SZ,9.99,10.63183,U
20190905,002959.SZ,10.01,14.25961,U
20190905,300542.SZ,9.99,15.178359,U
20190905,603355.SH,9.99,15.498584,U
20190905,002796.SZ,10.0,49.682507,U
20190905,300561.SZ,9.99,50.496635,U
20190905,600816.SH,9.96,50.705,U
20190905,600776.SH,9.99,50.725952,U
20190905,002851.SZ,9.98,50.734695,U
20190905,300687.SZ,9.97,51.008404,U
20190905,300088.SZ,10.04,51.07415,U
20190905,300394.SZ,10.0,51.274197,U
20190905,002537.SZ,9.94,51.491455,U
20190905,002668.SZ,9.94,51.91265,U
20190905,300308.SZ,10.0,52.222725,U
